,user_id,resto_id,review_title,overall_rating,review_date,review_helpful_count,review_text
21,ExpelliarFood,1642420393.694141,Ngidam,4.0,2019-06-02,2,"Jd ibu komandan ngidam layer cake banget, dan nanya ke culinary friends disarankan disiniKarena berhubung diluar jd delivery aja heheMesen thai layer cake, layer cakenya cukup soft dan cukup terasa perbedaan layernya yg diselingi oleh rasa cheesenya juga.Saus thai tea nya dibuat less sweet mungkin untuk mengimbangi rasa cakenya yg sudah manisNote : buatku yg suka manis, cake ini akan terasa lebih nikmat kalo ditambah ice cream"
22,nabila_yasmin,1642420393.694141,Good vibes,3.6,2019-05-24,2,"Di bandung gue di rekomen buat kesini cobain dessertnya, yaaa bisa dibilang sih katanya slice cakenya ok & menarik. Cussslah kesini yakan, ada cake barunya. Gue order panda kaya layer cake. Sponge cakenya masih tergolong enak, moist, lembut ovalet, finishing whole cakenya terasa banget pasta pandan, dan kyknya sih pake agar2 yaa karna kalau pake gelatin ga terlalu stabil deh, dan teksurnya juga ga terlalu keras gitu. Panda kaya di lapisan sponge cake terlalu tipis, dan udah menuju spoil yg gue makan. Karna di etalase sih cuma ada 1 slice pas gue liat di cake casenya. Konsepnya sih bagus, sukaaa! Interiornya juga kece bikin betah."
23,placetogoandeat,1642420393.694141,Enak- enak makanannya,4.0,2019-04-25,1,"Abis dari picknick aku mampir ke gormetria ini, karena masih satu gedung cuma beda lantai aja. Tempatnya masih nyaman dan bagus seperti waktu awal aku kesini.  Kali ini aku pesen untuk nyemil aja, diantaranya ada potato skin, mac and cheese kids menu yang tasty, mocha cake yang lembut, manisnya pas, lalu untuk minumannya aku coba coffee latte yang rasanya tidak kalah enak dengan kopi susu di jakarta. Next time pastinya akan balik lagi kesini, selalu puas dengan makanan gormeteria, apalagi service bagus dan tempat nyaman. "
24,melisacubbie,1642420393.694141,Gormeteria 😋,5.0,2019-03-10,4,"IG: melisacubbie[#cubbiesfooddiarybdg]Gormeteria 🍴.Great cafe with great ambiance, affordable and tasty food in Bandung?Here's the answer!Disini terkenal banget akan Layer Cake nya. Saking penasarannya, ini udh masuk wishlist aku dr sekian lama yg lalu. And finally, kesampean buat nyobain ini!.Untuk layer cakenya ini sebenernya seperti mille crepes, bedanya kamu harus memakannya dengan menuangkan dulu saus thai teanya, baru kamu santap. Rasanya? Enak pokoknya. Layer cakenya lembut banget, dan yg terpenting ga kemanisan. Jadi ga bikin enek. Dan thai teanya wangi banget, bikin makin enak 😋.[In Frame]:🍰 Thai Tea Layer Cake⭐ 4.9/5.0🐷 no (halal)💸 IDR 35,000+ (exclude PPN)📍 Gormeteria, Jl. Pasir Kaliki No. 176, Bandung, Jawa Barat.📷 : Fujifilm X-A5Lens: Fujinon XC15-45mm f3.5-5.6.#cubbiesfooddiary#cubbiesfooddiarybdg"
25,qedasca,1642420393.694141,feel the hype,3.8,2019-03-02,0,"🌈Milo Dino Mille Crepes : saus cokelatnya ternyata rasanya agak hambar menuju pahit.. sebenernya pas untuk menyeimbangkan mille crepes nya yang sudah manis dan creamy. Tapi menurutku ga enakenak bgt gitu.. kesana pas matcha mochi nya abis, kecewa :(🌈Thai Layer Cake : rasa thai tea bgt! Di aku ngga cocok sih hahaha soalnya biasa thai tea itu minuman, jd dibuat cake agak aneh aja rasanya....🌈 Oreo Milkshake : enakk dan manis tp ngga kemanisan menurutku🌈 Marshmellow Milkshake : rasanya unik! Manis rainbow gitu hahaha tp agak enek juga lama lama."
26,bella_helena,1642420393.694141,Cozy and cute,2.4,2019-02-15,1,"Sambil nunggu bisa check in hotel, gue butuh cafe yang nyaman buat duduk lama dan bisa ngopi ngopi cantik. Akhirnya milih ke Gormeteria ini. Menurut gue tempatnya nyaman banget meskipun agak remang remang. Sofa mereka nyaman banget dan ada teddy bear gede banget yang enak buat dipeluk dan lucu buat difoto. Dan pas banget ternyata untuk brunch time mereka ada promo free latte/cappuccino/tea untuk setiap pengunjung💕 gue juga order garlic bread dan macaroni cheese ball. Untuk cappuccinonya menurut gue enak pas rasanya dan coffeenya cukup strong. Untuk makanan yang gue order semuanya enak juga. "
27,andrea_eugenia_gandasasmita,1642420393.694141,Always Room for Dessert,4.8,2019-01-18,1,"Kesini pas udah hampir tutup, tapi untungnya masih bisa pesen one of the most popular dessert yaktu layered cakenyaa!! enak untuk di makan bagi rame- rame sih!! layered cakenya juga enak flavornya kerasa dan saosnya juga kerasa enaknya... level of sweetnessnya juga pas menurutku!! worth to eat here again next time maybe untuk coba main coursenya..."
28,aprilprabowo,1642420393.694141,Mille Crepes Favorit!,4.0,2019-01-01,1," Salah satu kafe hitz di Bandung yang kata orang-orang layer cake disini enak. Akhirnya kesampean juga dong cobain... kebetulan sukanya coklat jadinya cobain deh yang millo dinno mille crepes.. Rasanya enak banget Walaupun keliatannya berlimpahan millo tapi rasa manisnya pas! gak kemanisan yang bikin enek gitu. Selain dessertnya, ternyata main coursenya pun juga enak. Yang saya pesan yaitu nasi bumbu bali, rasanya enak pas gurihnya. Seneng deh kalau nemu paket lengkap gini... tempatnya instagramable, makanan enak, dan harga terjangkau  "
29,hendy_christianto_chandra,1642420393.694141,Makan chantique,4.2,2018-12-11,1,"Sudah sekitar 2 tahun ga mampir ke Gorme sejak pertama datang pas mereka baru buka terus karena sering waiting list dan susah parkir akhirnya selalu tertunda makan disana lagi. Sekalinya datang ternyata menunya masih tidak jauh berbeda hanya interiornya yang didekor dengan tema jungle kali ini. Menu yang saya pesan ada fettuchine pesto dengan udang, baso ikan, dan baso goreng; serta untuk minumnya saya pesan naughty dragon. Rasanya enak sehingga walaupun porsinya cukup besar saya bisa menikmati hingga suapan terakhir."
30,Novita,1642420393.694141,Penuh Banget!,4.0,2018-10-27,0," Ini sebenernya mau ke Picknick tapi karena ujan, jadinya pilih kesini. Lumayan penuh si cuman ada beberapa yg kosong & banyak yg udah di reserved jg. Kalo dari tempatnya sendiri asik buat kumpul bareng temen ato keluarga, tapi karena rame banget jd lumayan bising. 
 Nyoba pilih yg Nasi Bumbu Bali, porsinya mungil banget, rasanya sendiri g ada yg special cuman 2 varian sambalnya suka banget, g pedes si tapi maknyus. Signature dessert-nya Coconut Creme Brulee tampilannya unik, di wadah kelapa-nya langsung, manisnya pas & creamy banget. Hot Chocolate-nya kerasa banget choco-nya, Macha-nya jg tp sayang terlalu banyak whipped cream. 
"
31,syavira_nurhafni,1642420393.694141,Lapisan kebahagiaan,4.2,2018-10-05,0,"Pertama kali datang kesini karena teman yang ngidam banget sama layer cake. Nanya nanya ketemen dan akhirnya memilih untuk ke gormetaria. Restoran ini suasananya asik banget dan cenderung terbilang resmi sih. Yang makan disana seringnya orang orang kantoran dan rapi rapi gitu, kalau malam minggu udah pasti penuh banget harus waiting list. Dari pertama dateng kesini selalu makan layercake nya, dan favorite banget rasa thai tea nya. Unik banget soalnya, jarang bangetkan cake rasa thaitea. Dan saus thaitea nya yang kentel bikin sensasi makan layercakenya jadi asik banget. Rasanya strong dan gak kemanisan. Cake nya yang manis karena ada krim jadi seimbang dengan saus thaiteanya yang gak begitu manis."
32,AndaraNila,1642420393.694141,lunch enak di Bandung!,4.2,2018-09-28,0,"siang ini gue memutuskan utk lunch di salah satu kafe yg terkenal banget dengan thai layer cake-nya yg enak, yup Gormeteria. tempatnya sendiri emang selalu rame, itu sebabnya gue reservasi dulu karena males ngantri. tempatnya adem, lucu ada bonekanya besar banget. pelayanannya disini juga ramah dan toiletnya ciamik ala2 di Union gt.buat makanannya gue pesen The Dynamite Seared Salmon, maaf, tapi, gue kurang suka sama elemennya. gue kira yg disebutkan Dynamite itu semacam spicy mayo, ternyata sambel gitu. terus salmonnya agak kering. kurang bersatu padu aja gitu sih rasanya. cobain menu lainnya ini chicken teriyaki, alamaaaak enak banget!! ayamnya super tender dengan saus manis & gurih. untuk menu yg disiram pake kuah dalam pot ini namanya Ochazuke, unik dan enak banget! kuahnya sedep, salmonnya dimasak sempurna.terakhir buat dessertnya, thai layer cake emang harus bngt dipesen karena emang seenak itu! ngga cuma yg thai tea, gue cobain jg yg milo, aduh enaknya ga karuan wkwkwwk"
33,ana_farkhana,1642420393.694141,Super mewah dan ramai,4.8,2018-09-15,0," Tempatnya tidak begitu terlihat dari jalan raya. Emg sih di pinggir jalan ada tulisan di dinding ""GORMETERIA"", tapi gelap entah karena emg gelap atau sebenarnya di tulisan itu ada lampunya tapi lampunya sedang mati. Halamannya pun gelap. Lantau 1 adalah tempat parkir, gormeteria lantai 2. Bisa pakai lift bisa pakai tangga. Aku naik tangga dan begitu nyampe lantai 2 ramainya ya ampun, ternyata waiting list. Nunggu sekitar 15 menit gitu. Setelah udh dpt giliran dan masuknke dalam, suasananya riuh pisan. Rame banget. dan yang bikin aku molongo2, sumpah aku sepertinya baru nemu cafe yang super mewah begini walapun udh beberapa cafe kelas menengah atas sering aku kunjungin tapi ini dekorasi dan interiornya wow banget. Kita dudul di pojokan dengan kursi 3, pas yang kebetulan buat kita bertiga, jadi agak sedikit nyaman buat lama2, karena porsi kursi dan orang yang tidak pas, membuat tidak harus merasa g enak karena yang di luar masih WL. Kecuali kalau kita bertiga tpi kursinya kelebihan. Aku pesen thai layer cake, emmmm menurut aku akan lebih enak jika penyajiannya ditambah es krim. Cakenya itu lembut dan diberi saus thai tea gitu, tpi thai tenya kerasa pait2nya gitu. Trs pesen spartak medovic, cakenya padet tapi tetep lembut, percampuran rasa coklat sama cheese lumer di mulut. Kemudian yang terakhir chocolate lava original, jadi di dalem cakenya itu ada bom coklat yang meleleh bgt di lidah, disajikan dengan ice cream gitu. 
"
34,kevin_leonardi,1642420393.694141,Luar Biasa,4.4,2018-08-19,1,"Yawlaa Bandung di long weekend begini macet juga, ga ada bedanya sama Jakarta. Setelah berlama-lamaan di jalan, akhirnya sampe juga ke Gormeteria. Ternyata perjuangan belum selesai, karena di dalem rame juga dan kudu waiting list. Tapi untung kali ini ga lama-lama nunggunya wkwk.Tempatnya nyaman, luas, ketje, anak muda banget deh. Terus ada yang lucu, ternyata maskot di sini adalah seekor gorilla! Di deket pintu masuk ada lampu bentuk gorilla gitu, terus ada juga boneka gorilla yang super gede! - Kokoro Beef (Limited until 31st Dec 2018). Mintanya medium. Jadi satu porsi ini sudah termasuk nasi, salad, sayuran, sama jamur goreng. Komplit banget ye. Karena komplit itu, jadi porsinya lumayan bikin kenyang. Dagingnya empuk banget, terus rasanya juga enakk. Mantap jiwa- Thai Tea Layer Cake. Kue yang satu ini rasanya lumayan enak. Teksturnya juga pas banget sebagai layer cake. Manisnya ga berlebihan, rasa tehnya juga ga ketutupan banget. Lezatosss~~~"
35,yin_mimi,1642420393.694141,Cobain deh.... ,5.0,2018-08-18,0," Pas ke bandung cobain deh resto yg 1 ini. Tpt nya sih luas banget. Kalau untuk design sih keren juga, instagramable. Lokasinya juga strategis, kalau susah parkir bisa parkir di beberapa gedung setelahnya, karna infonya pemiliknya sama.  
 Service dari pelayannya juga cepet. Tempatnya bersih banget. Harga sih menurut saya standard ya apalagi dengan tpt sebagus ini dan juga untuk porsi nya yang agak banyak. 
 Untuk makanannya, saya pesen : 
1. Japanese crispy chicken curry 
Ini nasi dengan curry jepang tp untuk ayamnya tidak digoreng menggunakan tepung seperti yang lainnya, tp tetep bisa dirasakan crispy nya. Ayamnya juga tebel dan masih ada isian bumbu lg didalamnya.
Hanya 1 yg kurang dr masakan ini, potongan wortel dan bawang bombaynya rada gede heheheeh :)  
 2. The cabe hejo fettucini 
Tadinya galau milih antara tuna sambal matah atau the cabe hejo ini. Pilihan jatuh pada cabe hejo (cabe ijo) 
Rasanya enak, cabe ijonya bukan yang pedes2 banget. Dipaduka dengan scallop dan crispy chicken skin.  
 3. Thai layer cake 
Nyobain menu hits nya hahahah layer cake dengan thai tea sauce. Rasa layer cake nya tidak terlalu manis jadi gak berasa eneg nya. Thai tea sauce nya juga kentel banget dan berasa banget rasanya.  
 
"
36,YSfoodspottings,1642420393.694141,Too good to be true,4.4,2018-08-15,1,"Kafe ini rasanya T.O.P bangetttttttt. Super recommend, and I wish they will open a branch in Jakarta someday. Ga heran selalu rame, karena selain tempatnya gede dan cozy, servisnya juga ok, dan rasanya enak-enak semua.Untuk main course kita order Pasta Pesto with Prawn yang al-dente, nicely seasoned, with big praws and crispy garlic bread. The taste is just right. We also order Patata Brava that is filled with mozarella gooey goodness. Ini bisa jadi enek kalau yang ga terlalu suka keju, tapi recommend banget kalau memang nyari keju semi-semi lumer. For desert, we order Thai Layer cake yang memang menu andalan, dan rasanya juga tidak mengecewakan. Tipis layernya, agak cripsy tapi tetap lembut, dan terasa banget Thai Tea-nya. Highlight menu buat kita adalah Coconut Creme Bruleenya yang disajikan di dalam mangkok batok kelapa. Creme Brulee yang manis dipadukan dengan kelapa yang lebih fresh, rasanya jadi enak banget!! Sweet with just a tiny bit of saltiness. Wangiii juga kelapanya. Super smooth dan lumer di mulut. Highly recommend!Untuk tempatnya juga cakep, bisa foto-foto sama boneka gorilla. Gayanya agak steampunk tapi dengan dominasi warna biru dan gambar hutan di temboknya. I have a little complaint because the lighting is so dark, tapi untuk yang lainnya semua sudah oke. Can't wait to come back!"
37,isnani_nasriani,1642420393.694141,Lunch,4.2,2018-07-24,1," Salmonnua juara, kuahnya juga enak. Tempatnya cozy ramai selalu jadi malu gtu deh mw foto""nya.ahaha 
"
38,shabira,1642420393.694141,Tempat Nongki Cantik,4.0,2018-06-24,2," Haaaaai.. kemarin saya pertama kalinya makan ke sini. Tempatnya lumayan cozy.. walaupun agak gelap ya. Atau mungkin penerangannya dibuat lembut gini biar enak buat nongkrong. Makanannya porsi gede gede yang cocok banget buat penyuka makan banyak! 
 - Brava
Sepintas terlihat kecil dan so yummy, tapi rupanya di bawah keju mozarella yang melimpah, ada sayur mayur, jamur, smoked beef, daging sapi cincang, dan hash brown. Awal makan lumayan enak sih. Tapi mungkin karna keju yang banyak banget jadi agak eneg dan rasanya agak plain. Saya personally ga suka celerynya yang too much di dalemnya 
 - ice thai tea
Ini enaaaak.. tapi buat segelas ice thai tea dengan harga 30.000 agak pricey menurut saya 
 - Malaysian Mie Mamak
Rasanya cukup enak dan porsi banyaak banget tapi udangnya agak ga fresh  
 - Crispy Cheesy Chicken
Ini enaaak 
"
39,dewangga_maaruf,1642420393.694141,Gormeteria 'Berjamur',4.2,2018-06-23,4," Sirloin Steak with Mushroom Sauce:
Dagingnya juicy, bumbu gurih meresap, mashed potatonya lembut & creamy, tidak enek.
Saucenya enak, herbsnya berasa & ngga pedes.
Mushroomnya fresh. 
 Creamy Mushroom Fettucinne:
Pasta fettucinnenya bagus, tidak terlalu kenyal & tidak kering keras.
Saucenya enak, rich, lembut, tidak enek.
Mushroomnya fresh. 
"
