,user_id,resto_id,review_title,overall_rating,review_date,review_helpful_count,review_text
20,Yennypurnama,1642399871.632668,Good food. Good service,4.6,2021-02-16,2,"Pelayanannya oke banget dari awal masuk sampai disajikan makanan. Staff ramah dan helpful, makanannya oke. Kopi nya enakkkkk. Recomended"
21,shaulaputri,1642399871.632668,review jenderal,5.0,2021-02-16,2,"suasanya enak banget buat kumpul bareng keluarga atau temen, buat nugas juga enak bgt, pelayannta ramah ramah, udah coba chicken crispy salad nya enakk, tempatnya bersih nyaman"
22,dwi_mariani,1642399871.632668,Tempat hangout baru,3.8,2021-01-01,2,"Datang bersama teman2, tempat ini rekomen buat kumpul bareng meski parkir agak susah dan no tlp untuk reservasi tidak di angkat.Makanan yg kami pesan cukup beragam, dari nachos, perkedel jagung, chicken caesar salad sampai mushroom soup dan bubur Bhinneka semuanya oke.Burger nya superb, juicy demikian juga nasi goreng. Rawon iganya mantap, dagingnya empuk. Hanya yg kurang pas garang asam ayam nya. Sebagai pecinta masakan Jawa, rasanya  masih jauh dari harapan. Garang asam hanya berupa ayam diberi kuah santan kental ditaburi cabe iris merah dan hijau plus tomat hijau dan sereh segar (akhirnya dibungkus dibawa pulang untuk dibumbui ulang)Untuk minuman, juice nya segar dan fresh, Irish coffee nya juga oke. Pelayanan mungkin bisa lebih ditingkatnya dg lebih banyak senyum. "
23,rohmando,1642399871.632668,"Great Service, Good FNB, Fancy Place. ",4.4,2020-12-27,2," Kafe ini Jalan Riau ini hype-nya masih sangat tinggi, setiap kali saya melintas parkiran selalu terlihat penuh. Tak heran jika ketika saya datang di hari minggu diberlakukan sistem waiting list yang untungnya sangat well-organized. Pelayanan adalah aspek yang menurut saya paling layak untuk diapresiasi, standar hospitality yang tinggi diterapkan disini Sejujurnya saya sangat impressed oleh bagaimana staff-nya berkomunikasi, bagaimana staff-nya grooming, food serving time, maupun bagaimana crowds management-nya. Semoga standar pelayanan seperti dipertahankan, tidak hanya di awal-awal pembukaan kafenya.Interior dan eksteriornya kafenya menurut saya juga tidak kalah impresif. Interiornya mengusung desain industrial yang memberikan kesan fancy dan luxury. Beberapa hal yang membuat saya betah adalah tempatnnya yang spacious, pencahayaannya yang terang, sirkulasi udaranya bagus, dan pemilihan musiknya sangat pas. Sejujurnya saya sangat betah berlama-lama di tempat ini, namun sayangnya waktu maksimum untuk dine in-nya hanya dua jam. Selain itu parkiran kafenya juga sangat sempit, untuk kafe sebesarnya ini sebenarnya agak kurang memadai.Food and Beverage:Pilihan makanan dan minuman di restoran ini menurut saya cukup lengkap, mulai dari makanan Indonesia hingga makanan western. Harga yang dipatok pun relatif tidak terlalu mahal dari 28K hingga 235K, begitupun dengan minumannya yang semuanya masih di bawah 50K. Sayangnya tidak tersedia aneka pastry yang sebenarnya lebih cocok untuk menjadi pendamping kopi. Selain itu, saya juga tidak sempat menjajal dessert andalannya yang keburu sold.- Fat Boo (58K)Sepertinya saya kurang meresapi nama menu menu baik-baik karena menu ini jauh lebih mengenyangkan dibandingkan apa yang saya bayangkan. Ukuran bun-nya sangat besar, cukup empuk, namun menurut saya agak kurang crusty. Sosisnya sepertinya menggunakan sosis jenis bratwurst atau wiener, sosisnya jauh dari kesan murahan dengan citarasa daging sapi yang intens. Ukuran sosisnya juga tidak kalah jumbo. Seasoning hot dog-nya yang terdiri dari custard, onion, mayonaise, dan ketchup-nya menurut saya cukup pas, hanya saja akan terasa lebih OK kalau custard-nya sedikit lebih banyak. Menu ini semakin mengenyangkan karena disajikan bersama potato crinkles yang cukup banyak. Menurut saya harga yang dipatok cukup sepadan dengan apa yang dihadirkan.- Hot Cappuccino (30K)Sesuai dengan nama kafenya, menu kopi dengan bean nusantara adalah andalan dari kafe ini. Pilihan bean dari kafe ini memang cukup banyak seperti aceh gayo, garut, sumatera, bali, toraja, dan lain-lain yang diklaim memiliki kualitas tinggi.. Cappuccino yang saya pesan memilikicitarasa yang cukup balance dengan citarasa kopi yang cukup strong, creaminess dan milkiness yang pas. Hanya saja serving-nya terlalu panas, sejujurnya saya sedikit shocked ketika menyeruput pertama kali. Selain itu, art latte-nya juga agak kurang menarik.  "
24,demia_kamil,1642399871.632668,Coffee Shop Mevvah check!!,4.2,2020-12-16,1,"Suka banget sama coffee shop satu ini, selain tempatnya yang besar dan luas, tempatnya nyaman juga buat berlama lama di sanaNggak cuma jual kopi aja nih, mereka juga ada menu menu makanan yang juga enakBuat kamu yang belum cobain, cuss mulai hari ini 17 December 2020 udah dibuka buat umum loh"
25,ria_tumimomor,1642399885.950114,WAJIB KUNJUNG,4.0,2021-12-28,0," Temen ngajakin ke sini pas udah malem menjelang jam 8. Udah sempet segen sih, haduhh... jajan lagi kah akoeh? Tapi baiklah, pastry kayaknya masih gak bikin jebol kantong dan masih bisa masuk perut. Jadi, begitu datang, lihat banyak pengunjung, langsung meluncur ke lantai 1 buat duduk bentar sambil liat buku menu dan sambil ngintip mau beli kue apa.  Terus tertarik dong liat foto makanan dan daftar harga... Ujung2nya apa? MAKAN LAGI... Plus denger mereka baru tutup jam 10. Makan sambil ngobrol baru deh foto2 bentar tempatnya karena pengunjung yg lain kebanyakan sudah mulai pulang. Kami pesan sandwich, spagheeti bolognaise dan nasi goreng yang buset semuanya porsi sharing deh mestinyaaa... Minumannya masing2 pesan teh panas. Kemana aja saya selama ini baru tahu restoran satu ini? Tempatnya nyaman, lebih asik sebenarnya duduk di lantai 2 tapi gak kepikiran ke situ. Pelayanannya baik dan kebersihan tempat juga ok. Cocoklah buat makan rame2 di sini. "
26,Darsehsri,1642399885.950114,"Rasa dan Porsi Aduhai, Harga Terjangkau",4.4,2021-12-27,1,"Lebih dulu mengenal bakery-nya ketimbang restorannya, suka banget sama roti dan dark chocolate cookies disini.Restonya sendiri luas dan selalu ramai pengunjung, aneka bakery, cookies, cake hingga ice cream bisa dipilih di lantai satu. Tempat duduk banyak dan cukup berjarak antara meja satu dengan yang lainnya.Terkejut lihat porsi makanan disini, banyaak dan harganya terjangkau. Croissant with Mushroom sauce & Beef-nya juara, enak dan porsinya bikin kekenyangan.  Pasta dan nasi goreng lebih parah porsinya, bisa banget buat sharing. Pelayanan ramah meskipun pengunjung sedang ramai."
27,nela_reza_septiana,1642399885.950114,Favorite!,4.6,2021-11-20,0,"Enak bangeeeeeet croissantnya, kesini pesen creamy salmon sandwich dan rosemary chicken salad.Creamy saucenya suka, cocok dengan salmonnya yang juicy dan gak pelit, salad nya enak dgn balsamic vinegar dressingnya. Sampe aku takeaway lagi 1 karena saking enaknya.Rosemary chicken nya enak dimakan sama salad yang fresh."
28,all_me_yeah,1642399885.950114,A strong chocolate bottle,4.0,2021-06-13,1,"Sebenarnya aku ngga ke tempatnya sih cuma beli minuman dinginnya via gofood. Aku belinya minuman cokelat. Bagaimana rasanya?Untuk cokelat ini rasa cokelatnya terasa kuat. Mirip seperti dark chocolate batangan. Ya nggak sama persis sih cuma mirip aja hehe .. Jadi kepikirannya tu lagi makan cokelat batangan padahal lagi minum cokelat gitu. Mungkin bisa diterima beberapa orang ..Overall, ya yg namanya Ice Chocolate tentu saja memberikan rasa cokelat yang lebih dari sekedar susu cokelat. Nice chocolate, nice bottle. Selamat mencoba! "
29,eka_nurraddhi,1642399885.950114,WHAT A CREAMY AND TASTY,4.0,2021-06-12,2,Pertama kali kesini karena penasaran istri pengen nyobain croissantnya dan rasanya creamy pisan. What a good first  impression
30,alvin_johanes,1642399885.950114,"COZY PLACE COFFEE SHOP AT CIHAPIT STREET, BANDUNG",4.4,2021-06-07,1,"Jalan-jalan ke kota kembang ketemu coffee shop yang makanan dan minuman enak di kawasan Riau adalah Bellamie Boulangerie. Rekomendasi coffee shop ini dapat dari salah satu warga kota Bandung. Lokasi coffee shop ini ada di Jalan Cihapit No. 37. Ternyata banyak juga customer yang datang kesini untuk santai sejenak karena waktu yang diberikan hanya 90 menit. Akses parkir disini pun valet dan harus cari tempat parkir yang tidak kena valet. .. Suasana di kafe ini cozy banget. Dekorasi kafe ini modern, beberapa tanaman disini untuk menambah mood saat menyantap hidangan disini, banyak display gelato, bakery, cake, dll yang bisa kalian beli untuk makan dtempat atau takeaway, serta terdapat fasilitas stop kontak maupun wifi untuk kerja-kerja dikit, karena waktu yang diberikan sangatlah minim. .. Pilihan menu disini lebih banyak daripada cabang lainnya. Menu yang cabang Cihapit menjual makanan appetizer, main course, dessert, dan coffee or non coffee. Sedangkan dua cabang lain (Junction 8 dan Riau Junction), hanya menjual aneka roti dan kue saja. Waktu sore ini pas banget untuk ngopi dan nyemil disini. Aku cobain 3 makanan dan 2 minuman disini: ..  1. Philly Cheese Steak (Rp 68.000) Tekstur roti disini lembut, cheese steak disini enak. Beef disini juicy, terbalut dengan cheese, dan creamy. Potato chips disini seasoning dengan baik. Salad juga masih fresh. .. 2. Beef &  Mushroom Carbonara Sandwich (Rp 65.000) Roti yang mereka gunakan adalah croissant. Hidangan ini dari segi konsep bagus. Croissant disini masih crunchy, isian mushroom, beef bacon, lettuce dan carbonara sauce sangat cocok dan enak banget. Dressing salad disini ada rasa manis dan asem dari lemon atau vinegar. .. 3. Chai Latte (Rp 30.000) Chai latte ini terkenal dengan rempah yang cukup kuat. Kalau minuman ini hanya mengandalkan rempah, jadi nya monoton dan butuh sedikit manis dari gula. .. 4. Strawberry Creamy Latte (Rp 32.000) Potongan strawberry disini menambahkan tekstur gigitan, creamy, manis nya pun pas, dan masih ada rasa strawberry. .. 5. Apple Mouse Menu ini bisa kalian pesan langsung di station cake. Mouse disini masih lembut, creamy, dan potongan apel masih highlight dengan baik. Adanya cookies dibawah apple mouse menambahkan tekstur gigitan crunchy di dalam mulut. .. Buat harga sama rasa masih terjangkau untuk anak-anak muda. Pelayanan disini bagus dan tempat juga bersih. Protokol kesehatan selama pandemi covid 19 bagus. .. Follow instagram: alvinjohanes18 untuk info kuliner yang akan aku kunjungi selanjutnya. Selamat Mencoba 😁. .. 📍Bellamie Boulangerie - Jl. Cihapit No. 37, Riau, Bandung."
31,qedasca,1642399885.950114,cozy cafe,4.4,2021-04-07,0,"Sempat beberapa kali lewat tapi selalu penuh parkirannya. Tapi memang disediakan fasilitas vallet parking yang entah dimana parkirnya kayaknya agak jauh menuju jalan cihapit sebrangnya deh. Akhirnya kali ini penasaran pengen cobaPelayanannya cukup sigap dari mulai masuk, memastikan jumlah orang, pengecekan suhu, sampai pemesanan menu. Tapi memang perasaanku, sepertinya ada pengurangan jumlah pegawai karena pandemi ini karena sedikit banget waitrees nya Aku di sini pesan beberapa menu :1. Baked seafood fusilli pasta (Fusilli with sauted prawn, mixed seafood, onion, capsicum, mushroom, bokcoy, basil, combined with “spicy prawn bisque sauce”, and cover with parmesan pizza dough). Untuk rasanya, honestly not bad👌🏻 parmesan pizza doughnya enak banget, rasa keju & butter nya strong. Aku syukaa~ tapi ketika masuk ke rasa pasta di dalamnya, agak kaget sih. Hahaha. Sebenernya rasanya ngga yang ngga enak.. cuma aku agak bingung deskripsiinnya. Lebih ke asem rasa tomat, tapi ngga pedas segar kayak tomyum gitu. Best part adalah... toppingnya banyak! Cumi, udang, baso seafood, banyaaaak melimpah~ dan segar semua. seporsi gini bakal kenyang banget, mengingat topping nya aja udah banyak, apalagi fusilli pastanya 😅👌🏻 ada juga beberapa helai kemangi di dalamnya, tp kubingung karena ngga nambah rasa seger gitu :( padahal kusuka sekali kemangiii.2. Salmon salad wrap, pilih yang small dengan isi satu utuh dipotong menjadi dua bagian. Isiannya ada edamame, corn, mushroom, dan tentu salmon. Seporsi gini menurutku mengenyangkan dan sehat juga, plus potongan salmonnya walaupun kecil-kecil tapi cukup tebal dan banyak. Ada tambahan potato chips juga dalam satu porsinyaOverall, tempatnya oke. Next pengen coba pastry-pastry nya dehh"
32,rohmando,1642399885.950114,Impressive As Always,4.0,2020-11-10,1,"  Restoran ini memiliki tempat yang cukup luas, apalagi sekarang tempatnya sudah tidak sharing lagi dengan Kambing Bakar Cairo, jadi kedua lantainya sekarang di tempati oleh Belamie. Lantai dasarnya merupakan area non smoking, area ini memiliki desain yang modern minimalis, tempatnya juga terang dan terkesan bersih sedangkan lantai duanya merupakan area smoking yang didesain dengan tema rustic yang sayangnya agak sedikit kurang terang. Selain itu area ini juga agak sedikit panas. Saya pribadi jauh lebih suka seating area di lantai 1nya. Pelayanan di restoran ini menurut saya juga perlu diacungi jempol, waiters-nya responsif, cepat, dan lumayan ramah.Food and Beverage- Baked Seafood FusilliMenu ini berupa bowl yang berisi Fussili yang dimasak bersama saus yang mirip saus marinara namun dalam versi yang tidak terlalu kental, lengkap dengan aneka seafood seperti udang, cumi, dan bakso ikan, dan aneka sayur-sayuran. Di bagian luar bowl-nya ditutup dengan semacam adonan pizza yang kemudian di-bake. Porsinya surprisingly sangat mengenyangkan, pastanya agak sedikit lewat dari al dente, sausnya memiliki citarasa yang gurih dan segar dengan citarasa tomat yang sangat intens, sangat cocok berpadu dengan aneka seafood-nya yang masih segar.- Oreo CakeEmbel-embel boulangerie memang pantas disandangkan kepada bellamie karena cake dan pastry mereka yang tidak pernah mengecewakan, begitupun dengan dessert yang satu ini. Citarasa oreonya benar-benar intens dengan tekstur cake yang lembut namun diiringi dessert tekstur kasar khas oreonya.- Vietnamese Iced CoffeeMenu ini sangat cocok untuk yang menyukai kopi dengan citarasa yang sangat manis. Campuran antara espresso dan susu kentalnya benar-benar menghasilkan citarasa yang sangat manis dan milky, namun masih cukup menyegarkan.  "
33,syandra_adivia,1642399885.950114,One of The Best in Town,5.0,2020-06-06,2,"Sukaaa bgt sama croissant creamy nyaaaa... akhir nya bisa kesini lg setelah sekian lama tutupRasa nya tetep sama, enak bgtRekomen bgt guysAku mau kasi kode promo buat nginep di Reddoorz gunakan kode promo HOTELHEMAT bisa digunakan berkali kali"
34,yovan_rivanzah,1642399885.950114,the best food in town,4.4,2020-06-06,1,"setelah drama PSBB yang tidak kunjung usai, akhirnya tiba saatnya resto mulai dibuka secara bertahap tentunya dengan protokol kesehatan, langsung deh kesini buat memanjakan lidah, berhubung belum makan siang jadi saya pesen1. grilled balinese spice chickenkalo kata masnya sih ini pedes gitu, tapi pas dateng lebih ke rasa kari aja gitu, mungkin pedesnya dari sambal matah yang disahikan terpisah tapi saya kurang suka karena terlalu banyak bawang merahnya. tapi overall enak sih ayamnya lembut banget dan bumbunya nyerep juga. tapi sayang porsinya kids meal2. artisan tea (senggigi)ini katanya sih yang rekomen disini selain bunaken, berhubung belum pernah coba jadi pesen ini. enak banget wanginya gak berlebihan, dan melegakan tenggorokan soalnya disajikan panas2 sih3. red velvet mille crepetadinya sih mau beli red velvet biasa aja tapi kosong, alhasil karena lagi pengen pesen aja yang ada. rasanya asli enak banget apalagi buat yang gak suka manis, pas banget. harganya juga gak terlalu mahal4. beef and mushroom carbonara sandwichini sih gak usah diragukan deh buat rasanya, hdah pasti rekomen banget dah, creamy bikin gak bisa move onpokoknya dari sebelum PSBB sampe sekarang rasanya gak pernah berubah dan selalu enak."
35,jupelaper,1642399885.950114,🤩🤩,4.2,2020-02-17,2,"aku biasanya di Bellamie beli croissantnya sih, juara bgt croissantnya, dan kali ini beli red velvet & avocado pie, harganya terjangkau banget! 25k satunya🍰Avocado Piemenurut aku ini enak.. tapi awal awalnya tuh rasanya kaya black forest malah bukan avocado, karena coklat atasnya dominan daripada avocadonya, tapi pas ujung ujung nya baru kerasa avocadonya gt loh pas udah deket si pie crustnya, soalnya emg ketebelan avocadonya beda sih, di ujung lebih tebel gitu, oiya pie crustnya maniss, enak 🍰Red Velvet Pieini juga enak! beda sama si avocado menurut aku ini red velvet nya dapet, cream cheesenya juga dapet, biasanya aku makan red velvet selalu eneg, tapi yg ini enggak "
36,kulineran_koko,1642399885.950114,CHICKEN MARYLAND!,4.2,2020-02-17,0,"Chicken Maryland!Siapa yg suka sama western food? Ada rekomendasi western food yg enak nih di @bellamie.boulangerie genks!Koko suka sama porsi sayurnya yg banyak dan beragam terus bumbunya juga berlimpah, dan ayamnya d balut tepung yg empuk dan crispy! Baby potatonya juga mateng merata.. Enak deh, jadi kombinasi yg pas. Koko suka! 😆😆..So, yg seneng nongki krn tempatnya luas dan nyaman, terus pengen sambil makan beragam makanan enak, dan banyak cake yg rasanya juara genks, yuk lgsg cuss aja ke sini!..📸 : Chicken Maryland📍: Bellamie Boulangerie, Jl Cihapit No. 37, Bandung"
37,hendy_christianto_chandra,1642399885.950114,Such a pleasure,4.2,2020-02-11,2,"Udah lama banget ga makan disini dan kebetulan saudara saya yang tinggal di luar kota mengajak untuk kemari. Ada beberapa menu yang saya coba mulai dari surf and turf (sapi hingga ikan), dari yang khas Nusantara, Western, sampai Latinos. Dory tortilla yang saya pesan benar2 LUAR BIASA, saya suka sih ini dan biarpun porsinya besar ternyata saya sanggup abisin ini! Rasanya fresh dan unik. Kalau steak dan sop buntut sigh enak, tapi yaudah enak aja gitu ga istimewa."
