,user_id,resto_id,review_title,overall_rating,review_date,review_helpful_count,review_text
10,margaretha_helena,1625098945.457403,"Dessert unik khas turki, so buttery dan crunchy pastry!",3.6,2019-03-24,1,"IG: @helloimmaru (#marufnbstory)Pastry yang unik banget menurutku karena rasanya so buttery and sweet, cocok banget buat pecinta dessert yang manis-manis sepertiku. Bahan filling untuk cemilan ini lebi ke kacang pistachio dan walnut yang menjadi menu andalan mereka. Kemudian yang menarik sembari dipanggang, pastry ini dilapisi oleh gula/ susu jadinya semakin legit dan crunchy banget, yum!Buat yang mau nyobain kalian harus nyobain yang baklava dengan topping pistachion / cheese kunafe. Yang cheese kunafenya lezat banget pake keju mozarella meltingnya kemana-mana dan rasanya gurih manis balanced banget. Sedangkan yang pake pistachio juga mereka ga pelit ngasi pistachionya jadinya nutty dan super smooth di mulut.Harganya to be honest relatif mahal, tapi memang kualitas yang ditawarkan karena fresh handmade everyday dan bahan bakunya mahal, wajar kalau harganya segitu. Icip-icip sesekali won’t hurt you at all :), cheers!"
11,adhymusaad,1625098945.457403,Terbaaaaik!,5.0,2019-02-18,1,"Buat para pecinta dessert turki, wajib banget kesini. Mereka ini spesialis Baklava dan Kunafe, sebenarnya ada beberapa minuman turki juga tapi fokus mereka tetap di dua dessert ini. Untuk tempat sih asik ya walaupun gak terlalu besar, pilihan baklavanya juga banyak dan bervariasi, buat yang makan ditempat gak ada batasan minimal untuk beli baklava kecuali kalau kamu bungkus.Untuk harga sih worth it ya tapi kamu harus bawa uang lebih karena bisa kalap, rasa baklavanya mantap banget, manisnya pas dan teksturnya sedikit crunchy dan empuk. Isiannya full pistacio tapi ada juga yang walnut. Sedangkan kunefenya juga enak, kejunya banyak banget dan porsinya lumayan gede, rasanya agak manis tapi soft banget dan kejunya beneran full ketika masuk mulut terus tekstur filo pastrynya bikin mantap. Rekomen nih buat yang doyan dessert turki"
12,foodlover17,1625098945.457403,Recommended 🤩,5.0,2019-01-20,1,"Cake? Pastry? Bisa masih dalam hitungan jari satu tangan deh kita berapa kali untuk makan makanan jenis itu. Tapi entah kenapa kita teramat sangat penasaran dengan kue khas ala Turki yaitu Baklava 😀 Lokasinya ada di Jalan Cipinang Jaya, Jatinegara. Jadi letaknya itu ada di belakang LP Cipinang dan di samping apotik Kimia Farma. Tempat yang di disediakan untuk dine-in terbilang oke dan sangat bersih 😉Next kita bahas ke menu yang kita pesan. Agak tergiur sih dengan kue-kue yang ada disini, apalagi mereka semuanya itu berbahan dasar Wallnut, Pistachio dan Cashew. Kita pesan yang Baklava Mix (165 gram) harganya 85.8k. Jadi kalau kalian pessan yang Baklava Mix, perhitungannya itu per 1 gram = 520 Rupiah. Semua yang kita pesan, rasanya enak semua aaahhhhhh dan seketika kita langsung meleleh gitu 😋 Memang sih dominan kue disini sangat manis, tapi ga bikin eneg ko dan sangat recommended 🤩Kita juga pesan Kopi Turki (30k) dan Teh Turki (20k). Teh dan Kopi disini sangat strong dan pekat banget rasanya. Teh-nya mirip seperti teh melati tapi rasanya lebih pekat. Nah, buat kita dengan cita rasa kopi dan teh yang seperti ini, menjadi penyeimbang setelah makan kue yang manis tadi. Meskipun mereka menyediakan gula pasir tambahan untuk teh dan kopinya, tapi kita lebih pilih untuk tidak mencampurkannya 😀Ada menu andalan mereka sih yang Baklava Cheese, tapi next time deh pas kita balik kesini dan mau cobain menu itu. Btw, yang melayani disini langsung owner-nya dan masih agak susah untuk berbahsa Indonesia dan mereka pun menjelaskan menu-menunya dengan bahasa Inggris 😁 Kebersihannya sangat dijaga, ya memang budaya orang Turki kan begitu. Sekian review dari kita berdua foodies kece, terimakasih dan salam perut buncit 🤗😎😍"
13,Darsehsri,1625098945.457403,Baklava Enaak,4.6,2018-09-11,5,"Bersyukurlah saya yang awalnya agak terpaksa nemenin teman yang ngidam baklava buat mampir ke mardin, karena yang sudah-sudah di tempat lain baklavanya ngga special di lidah. Lain halnya dengan di Mardin, ternyata ngga lama setelah saya mencicipi sample baklavanya segera jatuh cinta sama dessert yang tersedia dalam berbagai bentuk dan isian ini.Gerai dessert ini tidak besar nampak depannya, tapi cukup asyik buat nongkrong menikmati baklava ditemani kopi khas turki. Disediakan beberapa kursi bagi yang ingin dine in, kebanyakan siy takeaway.Saya beli Baklava Mix 250gr (130k) pilih masing-masing satu varian sampai genap timbangannya. Ada yang isi pistachio, walnut, cashew, raisin dan chocolate. Semuanya enak, fillo pastry-nya renyah dan gurih, tercium aroma susu atau krim wangi. Saya suka semua variannya, terutama pistachio-nya. Enaknya beli yang di timbang ini pilih yang one bites aja, langsung kunyah tanpa repot motong.Tapi kalau pengen puas, beli saja Pistachio Havuc Baklava (70k) di jual per slice. Puas banget karena ukurannya besar dan pistachionya melimpah, jadi sebelum dihidangkan ke piring, dibalur dengan pistachio bubuk lagi, Recommended. Selain baklava, teman saya beli Cheese Kunafe Plate (75k) unik rasanya, ada tekstur kelapa parut dan cheese menyatu dalam plate yang juga jadi cetakannya. Buat menemani makan baklava dan kunafe, pesan Osmanli (Ottoman) Coffee (40k) yang tersaji dalam cangkir cantik berhias  logo bulan sabit. Meski menurut staffnya agak creamy, buat saya tetap strong rasa kopinya.Masih penasaran dengan menu di Mardin, saya pun bungkus Milk & Rice Pudding (55k) dan Pudding kelapa yang rasanya ngga terlalu manis."
14,desriani_ekaputri,1625098952.455616,TOP,4.8,2020-11-15,1,Nice place yummy food comfort banget menunya jg banyak jd terpuaskan sekali syg musholanya super mini hehe● Salmon mentai shirataki (55.000)suka bikin sndr dirumah tp ini jauh lebi enak..pernah beli jg ditempat lain ga kaya gini ada racikan khas yg yummy di mentai sauce nya tp shiratakinya krg empuk dikit● Crispy chicken (25.000)model ayam taiwan gitu tapi ga terlalu bumbu si banyak jg porsinya bisa sharing● Hakuna mango (30.000)kental sekali jus mangga nya pakai yogurt jadi seger ada irisan mangga jg ice cream wow lah
15,putri_nurhayati,1625098952.455616,Sukakk hakuna matata,5.0,2020-08-29,0,2 kali kesitu Jarak y dr rumah jauh banget sih tp ampe sana aku sukak tempt y emng lecil seperti rumah minimalis di buat cafe. Dekor y cozy aku sukak nuansa y . Oerpaduan dinding y warn semen gt trs di hiasi daun atau bunga kering gt . Dan ada tempat ngerokok juga ruangan dlm ac . Untuk makanan y aku sukak . Apalagi coffee ya palm sugar itu rekomen dr mas y . Enak juga mentai y . Pelayanan y buat aku sih masih oke kok . Klo ada kesalahan mereka buru buru ganti menu y atau nyamperin kita minta maaf . Over all aku sukak . 
16,andewantari,1625098952.455616,Kali kesekian dan review lagi,3.8,2020-07-03,0,"One of my fav place kalau lg kerumah nenek. Walau tempatnya kecil dan gaada parkir tapi menu makanannya ngangenin. Apalagi setelah hiatus saat PSBB kmrn. Dekornya sedikit dirubah dan menu book nya juga diupgrade jd pilihan makannnya lbh banyak. Aku pesan minumnya ajaa, mango hakuna yg ada campuran yoghurt serta ice creamnyaa, seger bgttt ku sukaa. Kalian harus cobain!"
17,nabila_yasmin,1625098952.455616,Pasca PSBB,3.6,2020-06-15,0,"Akhirnyaaaaa sekian ratus rembulan lol. Baru sekarang kesampean mampir kesini, dalam rangka pasca psbb ya shay. Sekarang udh bisa dine in dan.... kaget akutu pas lihat superrrr kecil & bs diblg agak nyempil, bentuknya memanjang. Ohya suasana sooooo cowzyyy! Menunya banyak banget, eh diatas ada balcon kecil min. Order 50rb per-pax&per-90min.Disini aku order:1. CRISPY CHICKEN : ini macem taiwan snack hits itu, aku order BBQ PEDAS dan beneran lebih terasa nyelekit bubuk cabai drpd bbqnya huhu.2. MIX FRIES : ini ada wedges, shoestring, waffle fries. Cocok sharing.3. HAKUNA BOBA CHEESECAKE : untuk satu ini zonk banget, rasanya gaenak, tidak ada kesan ""cheesecake"", sponge cake terlalu tipis, whipped cream cheesenya KEMANISAN. Topping crumbsnya dikit, bobanya juga macem overcooked. GA REKOMEN! Ga cocok sama harganya 55rb.Untuk minumnya order HAKUNA STRAWBERRY SERIES, ICED AMERICANO, ICED CHOCO BANANA. Yaaa so-so.Kesimpulannya pengen rating 4 buat tempatnya aja. BYE BOBA CAKE ZONK!!!🙂🙂🙂🙂"
18,Tamyrzkllh,1625098952.455616,NAGIH🤍💯,4.8,2020-03-01,0,"Ga nyangka bgt di Kalisari ada tempat se-cozy @hakunamatata.jakarta ini 😭Asli.. tempatnya nyaman banget! Dari luar sih keliatannya kecil ya, tapi pas masuk kedalem ternyata dia panjang ke belakang gitu dan ada 2 lantai loh! 🍚 Beef Spicy Rice (35k 💸)🍞 Bobba Cheese Toast (22k 💸)— cream cheese nya enak bgt, ga terlalu manis , toastnya kurang kering aja dikit, tp tetep enaa 🍙 Salmon Mentai Shirataki Rice (55k 💸)— nasinya bukan nasi yg biasa kita makan si kayaknya. Soalnya agak bening2 gitu, ku gatau namanya nasinya apa. Tp yg jelas lebih bervolume, sauce mentai nya gilss enakkk bgtt! Salmon nya juga banyak 💯🍝 Spaghetti Creamy Chicken (35k 💸)— ini paling ga nyangka, SE-CREAMY itu cuy cheese nya! Tapi ga bikin eneg sumpah🥰 kematengan spaghetti nya jg mendukung bgt, dengan sauce yg kental + mie nya yg ga over cooked, asli ini yg paling enak yg pernah ku makan!🤍🥛 Iced Marie Regal (32k 💸)— iced regal ini jadi favorite temenku katanya kalau kesini, dan pas ku cobain ternyata emg enak , bener banget kenapa bisa bikin nagih😂Kalau kesini klean harus coba ini ya guis!🥤 Iced Sweet Tea (8k 💸)#makankudiary"
19,nadiragiri,1625098952.455616,Ngongkrong duls,3.2,2020-02-19,2,Gue menemukan tempat nongkrong ter pw nih deket rumah. Tempatnya oke instagramable banget nih buat yang suka foto2. Makanannya juga oke lah buat nongkrong2 lucu. Tempatnya gaterlalu gede sih terus tempat parkirnya juga kecil banget cuma cukup buat motor. Tapi ambience nya cukup nyaman. Dan ada tempat nongkrong nya di bagian outdoor sama indoor
20,andewantari,1625098952.455616,Cobain bobanya!,4.2,2020-02-10,1,"Revisit kesini, aku cobain brown sugar fresh milk boba (32k), french fries and chicken crispy (25k), juga banoffe (25k). Aduuuuu enak gt dong brown sugar fresh milknya!! Wajib coba! Krema susunya cukup thick dan diberi rasa rainbow ice cream, udh gitu bobanya perfect! Manisnya pas kenyalnya pas! Plus diatasnya diberi crushed biscoff😭😭Banoffe nya juga enak bgt creamy dan legit👍🏻Btw utk french fries chickennya agak pedesss bgt, better request dulu kalo mau gaterlalu pedas yaa"
21,andewantari,1625098952.455616,Bagus tapi sayang gaada parkir,4.8,2020-01-23,0,"Nemuin cafe baru lokasinya persis gang rumah nenek. Jalan depannya oun gaterlalu besar sebenarnyaa. Pas masuk ternyata wow cukup luas kebelakang dan ambiancenya super cozy dan instagramable bgt. Makanannya gaterlalu byk variasi tp enak enak dan ter pen ting, AFFORDABLE plus include tax!!! Aku pesan beef lasagna 25k, gyudon rice 38k, dan dory bbq rice 35k. Toppingnya banyak dan mengenyngkan sihhh. Sayang bgt tp krn lahan depannya sempit jd gabisa parkir mobil huhuhu hanya bs motor sepertinyaa😢😢"
22,fitrialaela,1625098952.455616,IG: @suka.kulineran,3.6,2019-12-21,0,"Tempatnya di pinggir jalan melewati kampung2 gt karna jalan raya kecil.. emg agak kedalem sih dari jalan raya cijantung itu, tp tempat ini rame bgt!! Emg lg hits ya kayanya, banyak ibu2 arisan meet dan dan anak2 muda yg ngadain acara gt, instagramable bgt! Serba rotan2 ala ala bali gitu.. tempatnya sendiri sih emg nyaman, dan kayaknya emg ini jual tempat deh.. di atas utk acara tuh lucu bgt! Karna di lt atas harus reserv dulu..• Brown Sugar Boba Fresh Milk: 28kIni emg menu yg wajib bgt di coba! Katanya emg best seller, dan yaps. Ini emg recomended bgt!! Tp bobanya gak terlalu lembut dan kenyal, harganya sih ok.. worth to try!!• Pannacotta Vanilla: 30kAku termasuk pecinta pannacotta yah, tp pannacotta disini tuh plattingnya jelek bgt, dia udh di mika gt, kalau mau di taruh piring, harus bayar 10k lg, hhmm dgn nambah segitu jd 40, blm tentu rasanya worth? Bener aja, jd ini panna semuanya rasanya tuh di campur serpihan oreo gt, jd rasanya udh gak terlalu manis lg, dan ada siraman susu coklatnya, hhmm menurut ku gak bgt deh.. gak terlalu smooth jg• Bobba Cheese Toast: 20kIni jg enak bgt!! Yaps, emg cheese nya jg enak bgt, roti nya jg gak terlalu keras, wajib coba jg nih!!• Ice Thai Tea: 18kThai tea pd umumnya, tp ini rasa teh nya berasa bgt.. sejauh ini sih ok ok ajaPelayanannya cukup baik, gak terlalu sigap sih, platting disini lucu2 bgt selain tempatnya yg lucu, unik dan nyaman.. dari segi harga sih cukup affordable dgn tempat dan platting yg lucu.. rasa nya jg cukup worth"
23,yani_sri_m,1625098952.455616,Cijantung's hidden gem ,4.4,2019-11-19,1,"Setelah dikasih tau beberapa orang kl skrg ada cafe bagus di Cijantung akhirnya gue mampir di hari selasa pagi.Gue nyampe jam 11.18 dan tanda closed masih terpampang, ragu mau parkir g lama mbaknya balikin tanda jd Open.. ok I'm the 1st guest that day..Pas masuk.. well berasa di selatan ya, amaze sih ada cafe begini di Cijantung hehehe.. dari luar keliatan kecil sekali, parkiran cm buat 1 mobil tapi pas masuk lumayan luas.Yg gue suka di sini adalah suasananya yg nyaman bgt, ada beragam spot yg instagramable sekali. Smoking area ada di belakang dgn tmp duduk ala tribun, ada playground kecil jg buat yg bawa anak. Ada lantai 2 juga tp g sempet naik, dan gue memilih duduk di lorong (meja untuk 2 orang).Makanan yg gue pesen:Cream cheese boba waffles Sandwich special toast Lychee butterfly Affogato Buat cream cheese boba waffle nya gue kurang suka.Waffle nya terlalu padat & asam (atau adonannya mmg pk cheese ya), cream nya g berasa cheese cream & bobanya teksturnya terlalu lembek. Mungkin namanya lbh cocok Cheese waffle boba cream 😓Sandwich toast nya juga kl menurut gue kurang lama di toast. Warnanya masih putih seperti sekedar di pan sebentar, next pesen mgkn gue bakal minta di toast lbh lama lg biar lbh enak teksturnya, buat rasa ya B aja.Walau agak kecewa dgn makanannya buat minumannya gue lumayan suka.Kopinya enak.. affogato disini ditambah cream juga dibawah eskrim 👍Lychee butterfly nya jg cantik dan segar.. cuma rasanya lbh dominan rasa mint daripada leci nya.Peralatan sajinya juga ok punya, dari piring sampe gelas"" yg miring hehehe..Semoga lbh baik lg kedepannyaAnd I'll be back soon"
24,selfi_tan,1625098952.455616,Cafe cantik di Jakarta Timur,3.8,2019-11-17,1,"Ga kebayang ada cafe secantik ini di Jakarta Timur. Dari luar kelihatan kecil tapi pas masuk lumayan besar, tempatnya ini memanjang ke belakang. Pas ke sini mati lampu ga lama aku datang, tapi untung cepat nyala lagi. Untuk menu mereka cukup banyak dan menu minumannya itu menarik banget kalau buat aku.Karena lagi lapar pesen chicken sambal matah, ini pakai nasi. Terus teman aku pesan juga tapi pakai dory. Pas aku coba enak juga lho. Ada pesab waffle with boba, yah lumayanlah, wafflenya crunchy juga.Aku pesan brown sugar fresh milk. Pas coba enak lho ternyata, bobanya chewy, brown sugarnya juga pas.Ada pesan minuman pakai mangga hakuna mango kalau ga salah ingat. Suka banget ini, rasanya mangga banget terus ada potongan kotak buah mangga yang manis. Suka banget.Teman aku pesan mixed berries yakult, aku ga coba tapi ini ada popping bobanya sepenglihatan aku."
25,Dellaayu90,1625098952.455616,Paket Lengkap.,4.0,2019-10-19,0,"Hakuna Matata ini letaknya di dalam perumahan yang jalan depannya cukup sempit, name signnya juga ga begitu keliatan dari jalan jadi harus extra tengok kanan kiri karena cafe ini terlihat kecil dari luar.Berbentuk kotak seperti rumah dari luar, ketika masuk ke dalam ternyata cukup luas, ada area outdoor dibelakang untuk smoking dan lantai atas yang bisa direservasi untuk keperluan tertentu (kalau mau ke atas harus minimal payment 50k).Menu di cafe ini cukup lengkap, dari makanan ringan, berat dan minumannya juga. Saran aku, kalau sudah semi resto lebih baik arahkan pengunjung ke meja dulu baru pesan, karena kalau semua pesan langsung di kasir (seperti coffee shop) jadinya membuat antrian cukup panjang. Aku pesan;Iced Peach Tea (25k), ini disajikan di gelas yang unik bentuknya, rasanya enak, buah peachnya pun banyak.Kentang Pom Pom (30k), ini kentang yang dibentuk bulat dan ada beberapa sosis goreng juga dan diberi saus bolognese, bisa juga pilih mushroom. Rasanya so-so. Calamari (30k), aku harus nunggu 30 menit lebih untuk menu ini keluar haha, dan cukup enak ketika masih hangat karena kalau dingin sedikit langsung keras. Cuminya banyak, ga keras juga dan rasa tepungnya enak. Keseluruhan tempat ini cukup bagus konsepnya, dengan design interior yang cantik cukup menarik banyak pengunjung. Fasilitas pun lengkap dari wifi, colokan, musholla sampai tempat bermain anak. Tapi, karena ramainya pengunjung, terkadang staff keteteran sehingga tidak maksimal servicenya. "
26,frido.zh,1625098952.455616,juara di Kotanya,4.0,2019-10-19,2,"Gue sih ga pernah meratiin yaaa, kalo Hakuna Matata itu istilah yang popoler dari filmnya Lion King. Tapi yang gue tau sih Hakuna Matata ini sebuah coffee shop yang cakep banget, yang ada di daerah Cijantung.Karena didaerah sekitaran Cijantung tuh belum ada coffee shop se-cakep ini, atau bahkan lebih cakep dari ini. Makanya ga heran kalo baru buka aja, udah rame akan pengunjung."
27,TheodoraStarian,1625098952.455616,PERFECT!!! ,4.8,2019-10-17,1,"Pertama kali datang kesini seneng banget liat dekor nya yang super rindang & nyaman! Mikirnya bakal bisa betah nih disini, pesen berbagai menu mulai dari main course, dessert dan minumannya & gak ada yang mengecewakan sama sekali gengs! Ku paling suka panaccota nya & minumannya paling suka yang manggis! 💝😊 harganya pun terjangkau banget! TOP lah emang! 👍🏼👍🏼👍🏼"
