,user_id,resto_id,review_title,overall_rating,review_date,review_helpful_count,review_text
14,Darsehsri,1642426479.052719,Bakal Balik Lagi Dan Lagi,4.8,2016-07-07,1,"Pagi ini sehabis sarapan sengaja banget cari kopi,tapi karena masih dalam suasana lebaran jadi banyak yang masih tutup. Pas lewatin cafe ini agak ragu,tapi ternyata Monsoon Cafe buka dari jam 7 pagi,wow. Begitu masuk ke area cafe langsung disambut ramah sama mas owner.Kami sekeluarga jadi semangat buat ngopi. Setelah ngalor ngidul ngobrol sama ownernya jadi tau kalo mereka punya perkebunan kopi sendiri,ngeroasting sendiri dan emang kopinya sungguh enak.Tempatnya kalo dari luar terlihat minimalis dan memang interiornya simpel dan terkesan clean. Betah siy berlama-lama meskipun duduk bukan di kursi sofa.Selain cafe,mereka juga jual biji kopi tapi via online.Ini beberapa menu yang kami pesan :Licco Latte Idr 35kCold brew dalam botol yang rasanya bikin ketagihan,menurut ownernya termasuk kategori heavy,tapi tetep aja saya mah nambah satu botol lagi dan take away dua botol ahhaha. Manual Brew Natural Idr 26kKalo lihat dari warnanya kaya light,tapi pas diminum terasa dark. Kualitas kopinya bagus dan sukses bikin suami saya nambah satu gelas lagi.Monsoon Java Dipped Coffee Idr 32kSeperti biasa,pasti saya pesan mocha dan disini namanya cukup unik ya. Komposisinya sama aja,hotmilk+espresso+chocolate stick. Coklatnya tinggal dicelup ke hotmilk dan eapresso-nya,rasanya cukup manis dilidah saya.Hot Chocolate Milk Idr 30kSaya kurang suka minum coklat panas di pagi hari tapi hot chocolate disini beda banget,ngga terlalu manis,kental dan coklatnya enak bangeeet.Ice Lychee Nojito Idr 33kSalah satu minuman non coffee yang lumayan segar buat brunch/lunch. Ice Cappucino Idr 30kIce milk dalam gelas lucu dan espresso terpisah yang tinggal tuang sesuai selera. Karena espresso disini enak jadi buat minuman apa aja kayanya rasanya tetap aja enak.Hot Cappucino Idr 30kMas owner bilang karena masih libur lebaran dan karyawan masih pada libur,so dia yang jadi baristanya,minta dimaklum kalo agak lama pelayanannya. Tapi kalo liat hasil dan rasa kopinya hmmm saya curiga kalo mas owner expert abeeesss.Monsoon Bagel Beef Brisket Idr 50kTadinya ngga mau pesan makanan,tapi untungnya sukses kena rayu tawaran dari mas owner kalo bagel disini favorit banget hehehe. Untunglah saya order dan emang rasanya enak banget,bagelnya renyah dan beef brisketnya enak,saya ngga inget lagi isinya apa karena langsung habis hahaha. Satu porsi bagel dengan harga yang masuk akal,dilengkapi kentang goreng dan salad segar."
15,Jihanputri,1642426479.052719,Santai Sore di Monsoon,4.4,2016-05-03,0," Coffeeshop ini terbilang baru di bdg. Letaknya persis sebelah Yogya Junction Cemara. Ga begitu besar tp lumayan bikin betah karna pelayanannya juga ramah. Capelli rosemary chicken ini mirip spagetti tp dia lebih kecil lg jenis pasta nya, sausnya sih mirip carbonara gt creamy dan dikasih topping keju, potongan ayam, jamur dan tomat. Rasanya enaaakk, creamy tp ga bikin enek. Iced caramel machiato nya, salah satu machiato terenak yg pernah saya cobain sayang porsinya dikit hehe kopinya strong dan wangi bgt. Bakal sering2 nih santai sore disini. 
"
16,revie_rohdian,1642426486.593134,BBQ + steam boat murah dan enak,5.0,2018-09-21,0," Mau makan BBQ dan steam boat murah di bandung??
Qboat salah satu referensi tempat yg tepat dan cocok buat kantong di akhir pekan hehe
Perporsi ny mulai dari 7K-45K aja, sayuran dan daging ny jg seger2 dan fresh
Ada outdoor nya juga, tempat ny jg bersih dan parkir ny lmyn luas
Poko ny rekomended 
"
17,worthyourvisit,1642426486.593134,Affordable Steamboat & BBQ!,3.8,2018-05-28,1,"Yeay nemu steamboat bbq murah lagi di Bandung, dan pilihan dagingnya banyak. Gak cuma beef tp ada ayam, seafood (cumi, dori, tuna, dll) you choose whatever you want 👌🏻Kemarin kita pesen buat steamboatnya Cumi dan Dori. Untuk BBQ nya kita pesen Dalg Bulgogi alias chicken dan Bulgogi alias beef. Utk seafoodnya aku suka semua, paling suka sm dorinya dan pake kuah chicken soup. Yummy! Utk yg mau tomyum jg ada yah.Utk BBQnya, bumbunya so - so sih, aku ga terlalu suka Chickennya. Beefnya lumayan, kayany aku bakal lebih suka yang ada lemaknya deh hehehe.Overall, enak. Mau coba menu yg lain sih kl kesini, but not gonna order the dalg ones. Mau coba yang lain!"
18,foodinhands,1642426486.593134,Qboat Pasteur!,4.0,2018-04-17,0,"Tuna from @qboatpasteur
—
Don’t like beef? Don’t worry @qboatpasteur have tuna for you. It’s tender and not smelly. Good combined with vegetables. —
Tom yum soup from @qboatpasteur They have two kinds of soup: tom yum and chicken soup. It tastes quite strong and nice. The ingredients match well with the soup.
Woo samgyeopsal from @qboatpasteur
—
Q boat Pasteur is well known because it tastes yummy yet the price is quite cheap. Basically you can grill and boil the ingredients in the outer part. They have meat, vegetable, seafood and noodle as the ingredients."
19,devysaa,1642426486.593134,Murce bep,3.6,2018-04-01,0," Yuhuuuuuuu bandung lagi hujan terus enaknya makan yang kuah kuah seger beuh nikmat gaksihhhhhh. Yuk mari cobain qboat yang konsepnya shabu yakiniku jadi satu gils dapetin 22nya dalam satu tempat kan rare banget ya. Aku pilih kuah tom yum sama kaldu dan aku sukak tom yumnya segeeeer dan gak terlalu pedes ditambah yakiniku ah gila enak bangetsihhhh. Udah gitu kuahnya dikasih satu pitcher gitu buat refil nikmat banget gaktuuuu  
"
20,dinnymayangsari,1642426486.593134,Steamboat & BBQ murah di Bandung,4.0,2017-12-27,0," QBoat ini termasuk salah satu tempat makan yang baru buka di daerah Pasteur Bandung. Tempatnya spacious dan banyak table nya juga ada lesehan ada yang engga, ada indoor dan ada outdoor. Lokasinya sendiri berada tepat di sebrang Bio Farma
 Karena kesini cuma berdua, dan masih mau mastiin rasanya dulu, akhirnya gue pesan 4 macam pilihan menu, yaitu Qboat Frozen Combo & Qboat Tuna untuk Steamboat dan Dori Marinated & Dalg Bulgogi untuk menu BBQ nya. Untuk kuah steamboat gue pilih kiah kaldu original. Dan bisa refill loh.. 
 Ternyata dengan harga dibawah 40ribu, ukuran perporsinya cukup banyakkk.. Mungkin karena gue makan pakai nasi juga kali ya? Makanya jadi kenyang bangetttttt 😅 rasanya cukup enak, sesuai dengan harga kok dan cukup gue rekomendasikan untuk kalian yang mau makan steamboat & bbq dengan harga murah
 Anyway gue hanya menghabiskan 187ribu aja loh, itu udah include 2 minum dan 2 nasi 😊 
"
21,DiantyDwi,1642426486.593134,Lebih cucok!!! ,4.4,2017-12-21,0,"Wah buka baru ini katanya ini anakannya charada cuma bedanya disini gak ada menu babi, no pork n no lard. Dan disinipun menunya ga cuma bbq tapi ada steamboatnya juga dan seafood bbq nya juga lho!! Untuk varian bumbunya juga lebih banyak, varian dagingnya juga lebih banyak. Untuk rasa dan harga sih gausah ditanya, ini enak banget dan puas loh, harganya juga enak :) "
22,nyayu_ista,1642426489.662678,Gorgeous izakaya in pasteur.,4.4,2021-05-17,1,"Kesini pas lagi iftar, dan nyoba iftar packagenya (160k). Appetizernya ada aburi salmon mentai, tebasaki, eggplant tempura with tofu cream cheese. Sumpah sih eggplant tempuranya enak banget, light tapi savory, apalagi ditambah tofu cream cheesenya. Aburi salmon sushinya pake mentai sauce yang enak banget juga. Tebasakinya standar tapi lumayan enak. Main coursenya truffle gyu don, ini butter rice ditambah topping saikoro beef cubes + half boiled eggs. Saikoronya enak, juicy. Kematangan telurnya juga pas. Untuk tempat gausah diraguin sih, oke banget dan super bersih. Karena lokasinya di lantai 8, bisa sambil liat city lights juga. Nyaman banget pokoknya. "
23,Ando,1642426489.662678,enakkk,4.0,2020-11-16,2," resto baru ini ada di deket tol pasteur. jadi pas sampe bandung, cus makan dulu disini. ini kayaknya sih perkantoran, tapi karena gua dateng pas weekend jadi sepi. parkirnya luas(kalo weekend yah...kalo weekdays ga tau de). pas masuk, ada satpam yang ngecek temperatur suhu. trus karena restorannya ada di lantai 8, jadi naik lift dulu....    pas sampe, restonya luass. ditanya mau smoking atau non-smoking area. suasananya nyaman....    gua pesen truffle gyu don, salmon miso set, negima yakitori, dan salmon belly sushi.    truffle gyu donnya, enak! butter rice, dikasih telur setengah matang dan saikoro steak(potongan cube steak gitu). overall enak, tapi mungkin bikin telur setengah matangnya perlu belajar lagi karena terlalu matang masaknya. tapi enak sih secara keseluruhan hehe    trus pesen juga set salmon miso. salmonnya enak, dikasih cocolan miso. dapet butter rice dan miso soup. ini juga overall enak, tapi miso soupnya hambar! ga enak. kembali, overall enak sih salmonnya.    selanjutnya ada negima yakitori, jadi ini sate ayam dengan saus manis. ini enak juga. dan trakhir ada salmon belly sushi. ini oke, mayan enak jg.    iced ocha-nya ga refill. hot ocha boleh refill sekali doank.    secara keseluruhan, puas sih makan disini. makanannya enak, suasana bagus. paling ya ada beberapa kekurangan yang ga gitu signifikan. mungkin bisa jadi masukan supaya ditingkatkan lagi "
24,kata_mimo,1642426489.662678,SUKSES TERUS,5.0,2020-10-30,2,Recommended banget..Worth it dengan harga segitu..Cuma tadi pintu toilet ada yang gk bisa ditutup..Overall thanks ya hadir di Bandung ❤️
25,all_me_yeah,1642426491.803499,Padang berkualitas,4.0,2018-10-10,0,"    Jadi aku mengunjungi restoran ini bersama dengan rombongan temanku.. Kala itu sehabis ekskursi di Jakarta dan karena sampai bandung kami lapar, kami pun makan dahulu..    Dan kami makan disini... Restoran Padang yang sebrnarnya karena sudah lama aku mencoba resyoran padang untuk ""anak kos"", rasanya mencoba restoran padang seperti ini itu begitu enak. Beda banget rasanya mulai dari rasa nasi, ayam, sambel, segalanya weh.. Terasa kualitasnya.   Tempatnya pun berkualitas..    Overall, janganlah bikin bangkrut restoran padang di luar padang. Sayang sekali restoran berkualitas seperti ini harus tutup karena tidak punya pelanggan... :("
26,eatandleisure,1642426491.803499,Ranca Bana.....,4.4,2018-04-11,1," Follow me on Instagram @eatandleisure 🖤 
 Siapa sih yang gak suka masakan Padang, soal rasa gak usah di tanyalah yaa, udah pasti juara sih. Jadi gak perlu review panjang-panjang tentang rasa masakannya, yekan gaes..... Kamu juga udah pasti tau dong. 
 Bahas tempat aja kali ya, iyain ajalah..
Lokasinya sangat strategis, gak jauh dari pintu keluar tol pasteur sebrang BTC. Table yang tersedia disini, banyaaaaaak, cocok buat makan ramean atau bikin event, parkirannya juga luas. 
 IG: @eatandleisure
BLOG: https://eatandleisure.wordpress.com/ 
"
27,stphntiya,1642426491.803499,padang padang,4.0,2017-04-01,1,"lebih milih di ajak makan di restoran padang drpd di hotel bintang 5 kalo gue ya hehehe. kalo ke restoran padang makan jd banyak banget gatau kenapa. kemrn gue makan nasi nambah sekali trus lauknnya the best itu ayam pop gue selalu beli ayam pop di restoran padang, rendang, udang belado ini jg yg pasti gue beli, sayur nangka, ayam goreng, jus stoberi. jusnya enak pas gitu ga terlalu manis tp ga tawar jg ada susunya juga jd ga pure juice doang gitu. tapi gue lebih memilih sederhana drpd simpang raya mnrt gue rasanya lebih enak tapi bedanya cmn dikit bgt kok. "
28,Tamyrzkllh,1642426493.98648,Long time no bakso,3.8,2020-08-19,1,"Panas-panas gini enak nya makan bakso! Yes ini aku makan di Bakso Enggal Malang.📍 Jl. dr Djunjunan No 61, PasteurMakan baso disini itu kalian ambil sendiri baso nya, jadi bisa pilih deh yang mana aja sesuka hati kalian😋Kalau favorite aku disini itu baso goreng nya, endul banget!Walaupun cuman ‘basonya aja’ tanpa iming2 mie, bihun, sosin dll, tapi tenang aja , jujur tetep bikin kenyang kok😂😋"
29,Isabelldc,1642426493.98648,Bakso malang,3.6,2020-02-10,2,"Hari ini aku cobain bakso ini yg katanya enak bgt dan pas aku lewat selalu rame. Pesen siomay, bakso urat, tahu bakso. Mereka juga ada 4 jenis gorengan kayak bakso goreng, pangsit goreng, siomay goreng, lumpia goreng. Bakso nya ada yg urat dan halus. Kuahnya itu enak bgt, gurih tp gak terlalu asin. Apalagi kalau udah diracik sama sambel cabe, saos dan kecap manis dan cuka!! Beli 5 porsi dengan isian beda beda total habis 132 rb. Wow affordable sih. Tempatnya gede, tapi sayangnya mereka gak jual kerupuk gitu. Sistemnya kita ambil sendiri dan pilih sendiri nanti diitung baru bayar. Ada yg paketan juga harganya 25 rb an. Selamat mencoba! "
30,kuliner_addict_bandung,1642426493.98648,Membakso malang,3.4,2019-04-05,1,"Sebagai pencinta Bakso , Bakso malang yang satu ini salah satu bakso malang favorite selain banyak pilihannya, kuah nya pun sudah gurih dan enak, biasanya saya pilih Bakso urat dengan tekstur yang urat nya masih berasa kenyal, Bakso halus yang lembut, tahu dan siomay itu dijadikan satu mangkok dengan kuah, sedangkan untuk Bakso goreng dan siomay itu di pisah hanya diberi bumbu kecap, saos, sambal dan cuka agar segar rasanya .Diantara semuanya yang dipilih aku suka dengan bakso urat dan halus karena rasanya sudah gurih di tambah bakso goreng yang kering ."
31,veni_julianti,1642426493.98648,Bakso Enggal Malang,3.6,2018-04-25,1,"Bakso Enggal Bandung gini cuma kepikiran makan bakso anget2 pake sambel yg pedes, ini bakso Enggal di Pasteur Bandung, baksonya enak, bakso gorengnya favorite, somaynya juga uenak ahhhh pokoke JUARA deh!!!!Oiya ini bs pilih sesuka kita dan porsi yg aku pilih ini cm IDR. 18k.."
32,eatsss.yummy,1642426493.98648,Enak 😋😋😋,4.2,2017-06-26,0,"Setuju ga kalau urusan makanan yang satu ini ga ada musimnya ? Iyes, its Bakso. Nah salah satu bakso yang juga di gemari adalah jenis bakso malang. Yang membedakan bakso malang dengan bakso lain adalah isi mangkoknya. Dalam mangkok bakso malang selain bakso yang dibuat dari daging sapi juga dilengkapi beragam isian lainnya. Seperti misalnya kerupuk pangsit, siomay, tahu yang diisi adonan bakso juga bakso goreng. Bakso Malang Enggal di Bandung ini, emang enak sih. Disini modelnya udah kaya prasmanan, jadi ambil sendiri kesukaan kamu, taro – taro – taro lalu minta kuah, lalu bayar dan kita siap menikmati gurih kuah dan enaknya ragam isi bakso yang tersedia.Kalau untuk harga relatif ya dan masih termasuk harga wajar. Jadi untuk satuan bakso dan isiannya disini sekitar 2.5K - 3.5K.Cukup worth sih setelah mencoba dan karena rasanya emang enak 😋😋😋"
33,veranyca_handoko,1642426493.98648,Enaaaa !,4.0,2017-03-17,1," Well, review kali ini baso enggal malang. 
dibandung siapa sih yang gak kenal baso yang satu ini. 
berlokasi di jl. 
ditambah harganya yang bisa dibilang murah dengan rasa yang di tawarkan. beeuuuhhh... mana bikin nagih. 
.
Okayy, aku ini pecinta baso banget dan picky buat baso. sebagai anak rantau, aku gak tau baso bandung yang mana aja yang enak, sampe akhirnya di ajak temen sekelas makan baso ini malam malam.
pertama kali bingung cara nya gimana. hahahaha
.
tapi pokoknya, pertama kali masuk kalau kondisi lagi rame, cari bangku dulu.
kalau kondisi gak rame bisa langsung antri ambil basonya sendiri. 
bebasss dah mau berapaa, dia hitungnya per baso kok.
Nah, baso fav aku itu baso halus yang besar. nyehehehehe 
tapi bukan berarti yang lainnya gak enak yah. enak juga kok. cuma selera aja kann ..
harga baso halus yang gedenya sekitar 3500an per pcs.
.
Disini baso gorengnya juga enggak kalah enak. maaaayyyggaaatt ! oh ya, btw baso gorengnya halal guys. harganya pun tergolong murah hanya sekitar 2500 per pcs nya.
.
PERINGATAN ! 
Jangan datang pas jam makan siang, antriiinyaaa gak nahaann 😭
itu aja sih. ahahahhaha
.
Must TRY ! dijamin!  
"
34,aputeri,1642426493.98648,Menikmati Bakso Malang tanpa harus ke Kota Malang!,4.0,2016-07-30,0,"Bandung memang selalu menawarkan kuliner kuliner yang menarik buat saya, khususnya untuk berbagai jajanan. Kali ini saya mencoba Bakso Malang Enggal yang legendaris yang kalo kata orang orang sih bakso ini lebih enak daripada bakso lain di kota Malang. Sampai lah saya di tempat ini. Tempatnya gajauh dari keluar tol Pasteur, lurus terus pas ada jalan layang Pasupati jangan naik tapi ambil kiri dan putar balik, bakso ini ada di sebelah kiri jalan dengan tulisan besar Enggal di rumah makannya. Untuk menikmati bakso ini, kalian bisa langsung ambil bakso mana yang ingin kalian cicipi atau bisa memesan paket yang sudah termasuk minumannya yaitu teh botol sosro. Saya memesan Paket A karena itu paket yang paling lengkap  (bakso daging, bakso urat, bakso goreng, siomay basah, pangsit, kresol, dan tahu) beserta teh botol sosro hanya dengan 23 ribu rupiah! Untuk rasanya gausah ditanya lagi emang enak banget kayak yang dibilang orang-orang. Baksonya empuk, berasa dagingnya dan semuanya enak! Kuahnya juga gurih dan asin (saya memang suka asin) apalagi bawang gorengnya yang banyak bikin saya makin suka dengan bakso ini. Servisnya juga cepat karena mas masnya langsung mengambil bakso tersebut dari prasmanannya dan langsung mengantarkan ke meja pelanggannya. Menurut saya Bakso Enggal Malang ini recommended!"
