,user_id,resto_id,review_title,overall_rating,review_date,review_helpful_count,review_text
16,Isabelldc,1642427248.677608,Puppy Cake ,3.0,2020-03-12,0,"#DiarymakananisabellTempatnya dibelakang persis RS boromeus dago, tempat parkir gak besar, begitupun tmpt makannya. Kesini karena aku tertarik sama salah satu dessert mereka yaitu kue yg berbentuk seperti anjing. Sempet hits di Jakarta, dan waktu itu belom kesampean disana, akhirnya aku nyobain deh disini. Rasanya coklat bgt, kayaknya komposisinya ada ager dicampur coklat lalu dibekuin. Atau mungkin chocolate mouse yg dibekuin karena mirip gitu. Jadi tekstur nya lucu gitu, kayak lengket2, bukan bertekstur seperti kue. Pelayanan cepet sih krena lagi gak rame juga, banyak varian dessert lainnya yg pgn aku coba kalo kesini lg karena ada pastry and ice cream juga. Total abis 55KSelamat mencoba! "
17,marianefelicia,1642427248.677608,Puppy Mousse Cake ,3.6,2019-11-23,1,"Atulah .. ini baru enaakk ...Lembut banget, manis nya pas ga bkin giung, fluffy nya juga dapat .. bikin pengen dan pengen lagi ..Harga : 48.000"
18,melliyuliana,1642427248.677608,Dessert yang cute banged ,4.4,2019-10-22,0,"Cafe sebrang gedung Elizabeth RS Borromeus ... nunggu praktek dokter .... waiting here sambil cicip ice cream cantik ini 😁 @luciolucianoptsPuff pastry bubble gum with ice cream choco toblerone, topping marsh mallow and choco rice (meises).Horn green tea with fla rhum.Butterfly pea tea rasa tehnya kerasa banged agak pahit but pake jeruk n gula jd manis.. seger.Semua penampilan makanan dan minumannya cukup menarik, cantik n lucu. Begitu juga dekor cafenya bagus banged. "
19,kulineran_koko,1642427248.677608,DESSERT LUCU SI DOGGY SUPER CUTE!,4.4,2019-10-22,0,"Selalu ada space utk dessert! Siapa yg doyan dessert dari coklat? Koko punya doggy cake coklat super cute dari @luciolucianopts tega gak makannya?? 😆😆 .Cake lucu bentuk doggy yg terbuat dr belgian dark choco dan di dalemnya ada crispy cookie yg yummy bangeet, bikin rasanya pas gak giung kemanisan. Teksturnya juga lembut dan enak banget, kalian harus cobain sih ini. Koko sukaa 🥰Oia, @luciolucianopts gak cuma jual cake choco ini aja, masih banyak dessert enak lainnya kaya unicorn ice cream, cake, rhum ball, ice cream puff, dll. Tempatnya juga enak dan nyaman, cocok buat nugas soalnya sepi dan cocok juga utk sekedar ngobrol2, yuk ngedessert sama koko 😎"
20,friska_rachelia,1642427248.677608,Terlalu cute untuk dimamam !,5.0,2019-09-28,0,"Hello beibs ! Dessert again !Lucu kan, bari ga tega rek ngahuapna ge..Dogiiiii, pertama yang dimakan itu bagian kaki, karena muka nya itu ga tega loh makannya, terlalu cute..Rasanya coklat banget enakkkk, ada 2 rasa coklat dan vanilla, dan noni👧 coba yang coklatnya. Ulala rasanya ERG LEKKER !!Terus pesen yang Unicorn Icecream, rasanya seger banget, begitu masuk mulut langsung lumer, lembut banget, dan super duper enak..Bentuknya selalu lucu lucu, warna warni, jadi adem diliat adem di mulut, adem di hati💃💃.. Tempatnya nyaman untuk nongkrong, meeting, haha hihi juga seru 🥳🥳"
21,marianefelicia,1642427248.677608,Ya .. so so lah .. ,3.0,2019-07-27,0,Udah lama ga coba ini . Dan skarang coba menu unik nya .. uniq karena gelas nya ada hiasan unicorn .. jadi emang bikin anak-anak demen ..Isian nya cm es krim aja pake marsmellow dikit .. es nya ya so so sih .. Harga 28.000 
22,all_me_yeah,1642427248.677608,Lagi - Lagi Pesan Antar,4.2,2019-04-27,2,"      Karena sebuah diskon, aku pun menjadi termotivasi untuk membeli sesuatu dari tempat ini. Sejujurnya aku sudah sedikit ""termotivasi"" sejak lama, karena beberapa ajakan, namun sepertinya baru terealisasi sekarang.     Mengenai rasanya, aku pikir cappucino ini agak sedikit pahit. Namun aku baru sadar kalau kali ini aku tidak pakai gula. Jadinya ya... Yasudah     Mengenai harga, aku sangat menyukai harga diskonnya, jarang sekali aku bisa membeli cappucino seharga 12000. Jadi ya begitu.. I so love it!     Overall, apabila aku melihat dari luar, rasanya Pattiserie ini merupakan pattiserie yang bagus. Selamat mencoba! "
23,marianefelicia,1642427248.677608,Es nya OK juga .... ,3.0,2019-03-31,1,Pertama x nya ke sini dan coba yang standard dulu .. es krim scoop strawberry .. Nah ... es krim ini .. susu banget ... manis nya ok sih kalo buat saya .. malahan stawberry nya ga begitu berasa ... 
24,kulinereatcook,1642427248.677608,CHRISTMAS LOG 🎄🎄🎉🎉,3.8,2019-01-09,0,"NOW LIMITED STOCK !!! ..SPECIAL CHOCO CHRISTMAS LOG WITH EDIBLE MUSHROOM GARNISH !! .Di @luciolucianopts ada cake roll yang super duper rasa dan ingredients yang premium banget. Dan Xmas Log ini beda banget dari yang lain. Terbuat dari swiss roll chocolate dengan bentuk menyerupai batang pohon , tekstur swish roll chocolate nya lembut banget dan cream chocolate nya berasa chocklate banget. Hihi lucu banget deh ada edible mushroom sugar dan daun , edible ini bisa dimakan ya karena terbuat dari sugar dough ♥️ ..order/info : 08156195555 / 022-2515555 .📍 @luciolucianopts Bandung ."
25,kulinereatcook,1642427248.677608,LAGI VIRAL !! ,4.0,2019-01-09,0,"Selain tempat yang nyaman enak buat nongkrong / ngerjain tugas , disini ada Ice cream di @luciolucianopts emang paling banyak variasi nya ,dan rasanya enak enak dong. Tempat Fav cipon banget kalau makan eskrim tuh wajib banget ke sini. Oh iya ini salah satu menu baru nya lucio , unik banget kan ada eskrim di tumpuk"" isi eskrim nya padat dan banyak banget ,  ada cookies nya juga + chocolate sauce yang mengiurkan 😍 Kalian udah coba belom nih , @detektifrasa_trans7 aja udah cobain juga loh menu menu di lucio juga loh 💕 Sekarang giliran foodlovers coba 👌🏻👌🏻📍@luciolucianopts Jalan Surya Kencana no 12 Dago ( sebrang pintu blkang boromeus , tinggal nyebrang saja 😉 ) Bandung ."
26,qedasca,1642427248.677608,Ice Cream Puff,3.4,2018-08-30,0,"Sejujurnya ini bener bener enak! Puff nya bisa pilih rasa, dan kalau makan puffnya dgn ice creamnya cocok bgt perpaduan yg sangat pas. Puff nya pun tebal. Tekstur ice cream pun lembut agak sedikit mirip gelato menurutku. Isaphan itu rasanya kayak rasa bunga tp tetep enak 😂 kalau bosen makan ice cream yang gitu gitu aja, wajib cobain ini. Bisa tambah topping jg seperti marshmellow."
27,kulineran_aja,1642427248.677608,Fotogenic dan Enak,4.0,2018-08-18,0,"Kalo kalian suka dessert yang lucu dan enak disini tempatnya. Selain tampilan makanannya fotogenic, rasanya juga juara menurut mimin. Harganya juga pas di kantong, tidak terlalu mahal. Disini juga rasa es krimnya unik-unik, kebetulan mimin pesen ice cream puff dan black cocoa, dua-duanya the best. Untuk tempatnya juga nyaman banget. "
28,ana_farkhana,1642427248.677608,Puding sedot,4.2,2018-07-28,0," Awalnya ngincer hokkaido ice cream puffnya tpi ngelirik juga ke puding sedot. Untuk hokkaido breadnya ada beberapa varian rasa tapi pilih yang original, ice creamnya pilih yang chocochips. Ice creamnya begitu dingin cocok buat siang2 yang panas. Untuk puding sedotnya pesen yang rasa mango. Begitu disedot rasa susunya kerasa banget. Untuk tempatnya ini sepertinya rumah yang didesain cafe. 
"
29,rohmando,1642427248.677608,Ice Cream Puff Nikmat,4.0,2018-05-28,1,"Dessert Parlor ini memang sedikit tersembunyi di belakang Rumah Sakit Borromeus. Tempat nya memang agak sulit dikenali karena bentuknya yang lebih mirip rumah biasa dibandingkan sebuah tempat makan. Tempatnya tidak luas, tapi sangat nyaman dan tenang- Hokaido Ice Cream Puff (25K)Kali ini saya nyobain dua menu yaitu puff green tea dengan ice cream black sesame dan puff rasa red velvet dengan es krim rasa raspberry. Yang paling special sih varian red velvet dan raspberry nya, buff nya sangat crunchy dan ice creamnya sangat lembut, cita rasa raspberry nya yang asam dan sedikit kecut juga sangat terasa, benar-benar nyegerin- TiramisuCitarasa kopi nya lumayan kuat, namun kopi nya terlalu cair dan kurang ngeblend dengan cream nya.- Matcha PieMatcha Pie nya enak banget, tekstur pie nya sangat crunchy, cocok banget menyatu bersama baked-marshmallow nya yang super lembut. Matcha juga sangat kentara dan tidak kemanisan"
30,rusliani_lia,1642427248.677608,Dot dot pudootttt,4.0,2018-05-20,1," Dot dot disedooott. Sedot2 Pudot segerrr nih buat buka puasa 😁 
 Pudot dari @luciolucianopts ini semacem Pudding Tabi gituu, kalo anak 90-an pasti tau hihi enaakkk, Lia suka yg rasa Mango 😍😍😍 harus cobain dehhhh 
"
31,valenhoo,1642427248.677608,Hokkaido ice cream puff lucio,4.2,2018-05-10,0," 
Guys guys guys ada recomend tempat ngadem in otak sejenak nihhhh 
Lokasinya deket banget sama rumah sakit borromeus , agak nyempil sih ,, (kok bisa tau ada tempat kaya gini dari mana ?)
Sebenarnya ini tempat udah ga asing lagi, cuman aku belom sempat mampir padahal deket banget sama tempat aku kerja , 
Awal nya aku  iseng ikut challenge di ig nya LuCIO ini dan finally i get ice cream coupon only 2k  ""Yeay""
Aku nyobain  hokkaido ice cream puff yang rasa coffee 
Trus puff nya aku pilih yang red velvet
ASLI ENAK BANGET PAKE BANGET BANGET BANGET 
kopi nya kerasa banget , aku juga nyobain yang coklat ,manis nya pas dan puff nya itu crunchyy hmmm jadi pengen lagi :( 
Ada banyak pilihan rasa .
Aku juga nyobain es kepal milo nya 
Wajib coba itu juga enak ,, tapi kalau aku kurang suka karna manis banget ,, tapi recomend banget buat yang lagi cari yang dingin dingin , wifi nya juga kenceng , tempat nya nyaman , bersih ,pelayanan OKE ..
"
32,eatandleisure,1642427248.677608,"Cozy Place, Nice Ice Cream",4.0,2018-04-01,2," Follow me on Instagram @eatandleisure 🖤 
 Kali pertama mampir kesini, tempatnya terletak di belakang rumah sakit Borromeus. Tempatnya gak terlalu besar, dengan interior dominan hijau. Cozy, enak buat nongkrong atau nugas, karna tempatnya gak bising. 
 Tertarik kesini karna pengen coba menu barunya, Ice Cream Puff. Puffnya sendiri banyak pilihan rasa, mulai dari original, greentea, mocca, red velvet dan black sesame. Puffnya tuh garing di luar, lembut di dalam di mix sama es krim yang super creamy dan tambaham topping, bikin makin semangat buat menikmatinya. Es krim dan toppingnya ada beberapa pilihan juga. 
 IG: @eatandleisure
BLOG: https://eatandleisure.wordpress.com/ 
"
33,rohmando,1642427248.677608,Kue Cantik Yang Ena,4.2,2017-08-25,1,"  Di luar dugaan banget sih kalau ada toko kue cantik di belakang Rumah Sakit Borromeus, Patokannya sih tinggal beko kiri dikit dari pintu belakang Borromeus, toko kue nya ada di sisi jalan sebelah kanan. Tempat nya tidak terlalu luas, kira kira sebesar ruang tamu ditambah satu kamar. Dekorasi nya lumayan cantik dengan cat motif bunga-bungaan. Toko kue menyediakan aneka kue, minuman, es krim, dan makanan berat.  
 - Nougat Roll (15K)Nougat Roll nya enak banget. Tekstur kue nya lumayan lembut dan bagian luar nya krispi, cita rasa kacang nya juga lumayan kuat, kue nya ngak terlalu manis juga. Potongan kue nya juga ga terlalu kecil. Worth it lah untuk harga nya 
 - Fresh Passion (20K)Ukuran cake nya kecil banget sih. Presentasi nya cantik, too cute to be eaten! Cake nya terdiri atas tiga lapis; lapisan jelly yang asam, lapisan cheese cake dan lapisan kue gabus. Jelly nya seger banget sih, cheese cake nya lembut, tapi keju nya kurang kuat, dan lapisan kue gabus nya biasa aja. Overall lumayan enak sih 
 "
34,zelda,1642427248.677608,Pastry cantik,4.0,2016-08-16,2," Tempat satu ini adem, lokasinya di belakang boromeus. Dri depan aja udah cantik dengan dedauan hijau. Akhirnya nyoba juga masuk ke dalem, ada macem2 cake, roti, dan ice cream. Saya langsung liat2 cake-nya pilihan saya jatuh kepada nougat roll. Kalo kata saya sih terlalu manis, tapi kacangnya banyak banget jdi pengen makan terus. Buat yg dingin2 saya pilih coffee ice cream, dapet cup-nya besar, isinya juga banyak. Rasa ice creamnya sendiri sesuai selera saya banget, manisnya pas. 
"
35,ssalmaw,1642427248.677608,Cute Ice Cream ??,4.0,2016-05-20,2," Pertama liat tempatnya sepi bgt, kayanya kalo ga ada sign nya ga bakal nyangka kalo ini adalah patisserie karena rumahan bgt tempatnya. Begitu masuk ke dalem saya disambut sama etalase yg berisi pastry product seperti quiche, choux, bread, dan aneka macam pastry lainnya. 
 Jujur aja tujuan saya ke sini untuk beli ice creamnya, karena liat di medsos lucu-lucu untuk difoto hehe. Disini mereka manyediakan ice cream rasa vanilla, chocolate, rhum raisin, matcha, dan lain-lain. Dan yg pasti es krim mereka ini homemade.  
 Pilihan saya jatuh ke rasa vanilla. Dengan harga yg bersahabat saya udh dapet ice cream yg cute bgt untuk difoto. Untuk rasa ice creamnya sendiri vanillanya kerasa bgt dan karena mereka homemade teksturnya lebih creamy. 
 Overall tempat ini cocok untuk kalian yg suka baca buku, mau nugas, atau hang out bareng temen tanpa terganggu dengan orang lain karena suasananya yg sepi dan adem.  
 Kindly check my instagram account for more food pictures! @ssalmaw 
"
36,trifenalisa,1642427248.677608,Kesini lagiii,4.0,2016-03-27,1," Hari minggu kmrn, saya sm kakak saya dtg lagi kesini buat cobain es krim dan beli dessert.. Ga bosen buat dtg kesni, tmptnya juga nyaman bgt dgn nuansa dominasi warna hijau bkin suasana nya jadi adem, betah deh lama lama disini 😂😂 ..kmrn sempet nyobain beli nougut roll nya, mayan murah harganya cuma 12rebu aja..

"
37,trifenalisa,1642427248.677608,Dessert Yummy in Town ,3.8,2016-03-01,2," Berhubung hari ini libur, sy mau kasih info ttg tmpt makan di bdg.. skrg saya bakal bahas ttg slh satu dessert yummy yg ada di kota Bandung..Yups, Lucio Luciano..Lokasinya ada di jalan surya kencana..Buat kalian yg aga kesulitan carinya, patokannya tmpt ini ada di blkg Rs.Borromeus (bs msk dr bangunan baru Borromeus, tembus ke blkg, jalan dikit ke arah kiri, tengok ke kanan, nyampe deh ke sini haha)..  
 Lanjut buat makanannnya, disini ada byk dessert"" cantik unyu dan enak juga..ada cake, es krim dan ada tart juga buat yg cri kue ulg taun (siapa tau mau kasih surprise buat pacar, ato minimal buat tmn ato keluarga deh haha)..yg mau makan lgsg di tmpt juga bisa banget, tmptnya nyaman krn tmpt makan ini di rumah gt, trs warnanya didominasi sm warna ijo..Rasa makanannya jg oke bgt..Buat yg suka makan dessert, boleh bgt nih coba dtg ke tmpt ini..Buat yg penasaran jg bs lgsg dtg ke tmptnya..Oh ya, FYI, tmpt ini ga buka sampe mlm kaya cafe lainnya..sekitar jam 7 atau jam 8 tutupnya..So yg mau cobain, dtgnya aga sorean aja ya..  
 On frame: Bluebeery Cheesecake (Krim kejunya berasa bgt)
Price: Idr 28k
Location: Lucio Luciano (Bandung) 
 Next review: Makan makanan Korea ga perlu Mahal di Chingu Cafe 
Find me on IG: @trifenalisa 🙏🙏 
"
38,Jihanputri,1642427248.677608,Tempat Menyendiri yg Asik,4.0,2016-02-26,2," Tempatnya pas di belakang rumah sakit borromeus. Pas saya kesana sih sepi bgt cuma ada saya dan satu org di ruangan dalam menurut info sih tempat ini ramenya kalo pagi. Tempatnya di dominasi oleh warna hijau sehingga memberi kesan adem. Saya pesen horn chocolate dan ice caramel latte. Untuk horn chocolate ini dia pake rum tapi rasanya enak bgt, krispi di luar dan si coklatnya meleleh di dalem. Ice caramel lattenya saya suka karena rasa caramel, kopi dan susunya semua pas bgt jd satu. Untuk yg ingin ngemil2 cantik sambil menyendiri, ini tempat yg pas deh. 
"
39,opiie_sofira,1642427248.677608,"Bukan tempatnya aja yang cantik, makanannya juga! ^^",4.4,2015-11-10,1,"Hai food lovers, kalian suka nongki-nongki sambil ngedessert cantik? Kesini aja..Disini kalian bakal disuguhkan dengan berbagai menu dessert dan juga pastry nya yang begitu menggoda untuk di cobain satu-satu Tempat dan suasananya juga sangat nyaman, adem dan tenang gimana gitu. Bandung banget deh haha..Selain itu, dekor ruangan juga lumayan lucu untuk di jadikan spot foto-foto. Cocok banget deh buat kalian yang mau quality time bareng temen-temen kalian.Makin penasaran kan gimana rasa dari menu-menu yang di tawarkannya?Langsung aja kita bahas detail rasa dari 2 menu yang saya pesan yaa, yaitu spaghetti carbonara dan green lover (berhubung pas dateng kesana aku blm makan berat, jadi sebelum ngedessert cantik, isi perut dengan pasta dulu boleh lah yaa hihi)Spaghetti Carbonara nya emmmm enaak! haha emang udah dasarnya doyan banget sama saus Carbonara sih  tapi bener deh saus Carbonara-nya disini emang enak, teksturnya pas, gak terlalu encer dan gak terlalu kental berpadu dengan gurihnya keju mozarella yang menambah cita rasa Spaghetti Carbonara menjadi luar biasa ^ harganya lumayan juga sih sekitar Rp. 4x.xxxLanjut ke menu dessertnya, Green Lover.. Wahhhh ini sih favoritnya green tea lovers kayak aku >,< ice cream green tea lembut yang disajikan di dalam pastry yang crunchy kres nya enak banget guys! Kalo gitu dessert ini bakal aku rekomendasiin buat kalian deh. Selain recommended, menu ini juga emang best seller loh..Find me on instagram : @opiiesofira"
40,Darsehsri,1642427255.626566,Oke Banget Buat Nongkrong Pagi,4.2,2021-12-26,1,"Penasaran sama coffee shop instagramable ini, cakep dengan interior bernuansa putih. Seating area luas, sampai ke backyard dan rooftop juga ada. Asyik banget nongkrong di semi outdoor-nya saat bandung habis diguyur hujan, adeeem.Jam buka sesuai yang tertera di bio ig, pelayanan ramah. Kopinya enak, kental legit, sementara menu makanan juga enak dan yang bikin seneng harganya terjangkau."
41,ria_tumimomor,1642427255.626566,Salted Egg Karaage ENYAK,4.2,2021-11-16,0,"Pagi2 sampai di Bandung, dan yay kedai kopi satu ini sudah buka. Strategis banget, tinggal nyebrang dari tempat shuttle. Jadilah saya dan teman bisa sarapan dan rehat sejenak setelah perjalanan dari Jakarta. Staff2nya ramah, mereka memberi tahu kalau ada area indoor satu lagi, tidak hanya di bagian depan. Jadilah saya sama teman duduk di area indoor yang agak di dalam. Tempatnya sendiri luas banget. Di bagian depan, tempat barista juga bisa sih duduk, tapi lebih nyaman di indoor yang satu lagi. Lebih banyak area outdoor dan ada juga semi outdoor. Rooftop juga ada, tapi IMHO kurang okeh. Malah biasa banget. Gak kebayang kalau sinar matahari lagi terik2nya. Restroom bersih, ada handsanitizer, pilihan makanan pun sudah siap bahkan sedari pagi. Saya sendiri memilih latte dan croissant. Sementara teman memilih salted egg chicken karaage dan teh panas. Wah, ternyata pilihan teman saya uenyak beud. Dapat telor ceplok pula. Jadi kami gak hanya puas nongkrong tapi juga hepi setelah makan. "
